id,BAU,DSOM,TSOM
1433,74559.53108911906,74499.16982116958,74217.41524090516
1434,74556.98582253122,74498.86045092982,74212.51494101921
1435,74556.42179,74497.95205757018,74210.56669271327
1436,74555.85686277928,74486.2925620905,74209.59729931958
1437,74550.20459825305,74485.21693096205,74204.32660135311
1438,74545.68084636297,74482.87798034056,74203.51859522448
1439,74539.74555907949,74480.72097512806,74202.71780386506
1440,74537.48449814995,74478.89500495662,74200.82065416873
1441,74529.57066076613,74477.50483498012,74199.08129715438
1442,74523.91645833258,74475.11575312757,74197.91414260824
1443,74522.78570929493,74469.46494611405,74197.49205126245
1444,74521.9397613949,74468.11955855247,74186.96166152865
1445,74519.11087673243,74463.22872775454,74186.28696633509
1446,74518.26352289043,74461.22505147179,74183.6426071513
1447,74516.28527096743,74461.22276419945,74179.25301398439
1448,74515.7197474214,74459.5798344909,74176.592509769
1449,74508.65310491346,74455.85801609397,74174.57066958553
1450,74498.47895148935,74455.04589904475,74173.56966963678
1451,74498.47835550152,74450.23872560821,74173.0837674641
1452,74497.34745751327,74449.36424609995,74172.81375661456
1453,74495.65260046086,74444.74440041318,74168.72664806635
1454,74489.43324755284,74439.05673647387,74162.69256695399
1455,74478.69230417046,74437.90833799077,74157.9237552025
1456,74473.04041131127,74437.5975937764,74154.67307401952
1457,74470.21449705321,74435.60811403088,74151.68657241449
1458,74466.82217573459,74434.83352730301,74148.02869648088
1459,74459.47295783789,74431.58681793815,74146.75118249856
1460,74452.68972007421,74430.70594023282,74142.65881171644
1461,74452.40595328558,74424.86776080662,74142.44366731265
1462,74452.40520876151,74420.75895223423,74135.9233631879
1463,74447.88369220847,74416.58908043281,74131.96156527399
1464,74446.47081444648,74409.19115802403,74129.47711988779
1465,74444.77491444477,74404.18126300158,74128.1113590841
1466,74438.83880780579,74398.65568650946,74127.8260585438
1467,74434.59956886919,74395.99837547535,74126.23524231995
1468,74434.03464103825,74395.30330525577,74121.84116341465
1469,74434.03419443403,74390.26748002038,74121.60026460682
1470,74433.75221433752,74385.20952184331,74120.37311335324
1471,74432.33813556767,74384.50433520216,74120.17488864492
1472,74430.35995772143,74381.49755179585,74119.8560459204
1473,74419.61879116076,74377.59044471316,74116.49705526832
1474,74417.63957140596,74374.5670822887,74109.84370290225
1475,74416.22713,74368.62785178266,74105.16346532866
1476,74412.27003,74368.07246449213,74103.65252184166
1477,74408.59623967735,74365.19581343468,74103.61796594929
1478,74408.31269677506,74365.14316861962,74102.95600779357
1479,74401.52960760612,74360.46507530074,74101.43777439882
1480,74401.52916119693,74356.75900645209,74096.3123441104
1481,74395.30988407033,74352.04930492621,74095.86297126874
1482,74394.18024121164,74350.67907876798,74091.75871315609
1483,74390.22381073155,74339.11560418132,74089.1727614678
1484,74389.65731049309,74335.10649193483,74088.78861895556
1485,74384.57020561544,74332.29246725104,74087.8155088663
1486,74378.6348431359,74330.32454391808,74087.45266732859
1487,74373.54772810901,74328.799082182,74083.99311116559
1488,74371.00334748402,74325.87368012394,74082.12451916738
1489,74370.15517437016,74321.80685142102,74082.11288298806
1490,74366.48123493184,74319.56028665774,74080.45253667803
1491,74366.48034253407,74316.83762879466,74079.73605773642
1492,74361.67573872334,74315.6236912349,74077.38889231315
1493,74360.82911721655,74308.58500389694,74068.51845827869
1494,74355.73969693278,74301.64448599676,74063.09591339836
1495,74351.50017,74301.44102514804,74059.96705010883
1496,74348.39123304517,74294.91932938613,74057.82866426553
1497,74343.58676777944,74290.64771911621,74057.36434473147
1498,74338.78148471024,74284.7428379719,74045.9672317415
1499,74332.84508133432,74281.18835465958,74043.86225882791
1500,74328.60621328605,74280.94777625147,74038.39810544865
1501,74326.91009028838,74280.94631477928,74037.28783043553
1502,74323.79878487639,74280.84640745318,74030.10829016162
1503,74322.95328755246,74275.63453202625,74024.53761554125
1504,74317.2995986346,74274.6930942198,74018.56367280756
1505,74315.32186609917,74272.76155207223,74017.09759172518
1506,74312.21188862441,74270.92405682258,74016.54885869574
1507,74311.08032257811,74269.2945082557,74014.75097117528
1508,74307.9709496884,74267.88051206419,74013.21875118089
1509,74306.84168722737,74267.75559924013,74004.95082870216
1510,74305.14525708457,74265.98474222528,74002.37166463234
1511,74302.6014070922,74258.61704229115,74001.71708341106
1512,74300.90610150453,74258.4329256433,73998.66905312325
1513,74295.53543429553,74258.42778989614,73996.99748750044
1514,74292.7080427802,74255.1465491365,73991.18362251054
1515,74291.5786314579,74252.23062987954,73980.50226942872
1516,74288.18637571181,74250.88196176697,73978.71698100588
1517,74286.77327428677,74249.26815475625,73976.28030170489
1518,74286.77320000001,74239.89456393084,73975.99064535079
1519,74286.77312571323,74230.05544840207,73961.5190785313
1520,74275.7502756545,74229.2581636193,73961.09723253787
1521,74275.7487901395,74228.92264788738,73953.99286591692
1522,74272.07529572793,74228.69687355349,73945.59290558306
1523,74268.68416414947,74228.57457370227,73942.5416668302
1524,74268.68275304447,74224.01636860939,73933.40944640049
1525,74258.79109703517,74213.78490855831,73929.01186000684
1526,74258.79035444725,74212.17743292876,73928.2741217873
1527,74257.37777277213,74208.11927387504,73921.7532762054
1528,74256.81194297275,74196.7897569382,73918.70680186828
1529,74253.13823551883,74196.71758053754,73917.66405478946
1530,74250.31113149939,74195.78341036185,73915.70667005463
1531,74244.65752755341,74193.44482760696,73908.55442356042
1532,74240.41777759582,74190.26298754346,73908.36301079452
1533,74238.72238728382,74189.5749539077,73907.11908725495
1534,74229.11300960378,74187.52261864365,73907.07866459282
1535,74216.67661216676,74186.93864993949,73905.09017265857
1536,74216.111237945,74184.89686531528,73903.11677903793
1537,74211.02382474329,74178.6755484239,73895.73377416641
1538,74211.02211788976,74170.02865213584,73891.6620686137
1539,74201.9777531921,74169.23882923971,73889.63438077361
1540,74194.34625741695,74162.84771886299,73888.76660725106
1541,74191.802259041,74162.70088812802,73884.76006660282
1542,74190.3894441904,74161.52129533888,73875.83881540295
1543,74188.69287649044,74159.55436642891,73875.70896852596
1544,74179.93115164014,74151.85512899747,73875.12527084816
1545,74177.38730164521,74149.95631531125,73874.22411574805
1546,74174.27814165145,74144.9397932257,73872.54760051768
1547,74170.88767673419,74139.29070232774,73871.76591172318
1548,74166.92856416377,74136.59698928872,73870.25620821942
1549,74166.0822458269,74134.55794123215,73868.91777893942
1550,74164.66691920064,74130.77743211805,73863.88972574846
1551,74158.4510565352,74127.90084110943,73862.34679835799
1552,74155.34063584467,74124.88680066737,73861.195426308
1553,74152.23147584777,74123.62593397085,73861.09117527254
1554,74150.5354275484,74123.56627929723,73859.34468218258
1555,74138.38197655353,74122.0915435288,73853.0543102134
1556,74135.2730389469,74119.06999992325,73850.96809006433
1557,74132.16388892513,74116.07756490335,73846.68150701324
1558,74131.59903371077,74114.86380470183,73845.4112781246
1559,74126.79338063396,74110.9983807888,73842.32195065699
1560,74124.5311328792,74096.97332004734,73841.83674678468
1561,74121.42213115004,74096.7090393629,73839.1688385066
1562,74118.31326764505,74096.54212406019,73838.75887119526
1563,74117.74937588396,74092.19065432562,73836.36948042954
1564,74117.46561411748,74092.04630160039,73833.40595229538
1565,74115.48684176903,74087.82953422559,73829.70862497303
1566,74114.63807650968,74087.2151624806,73828.28971999335
1567,74111.24789700122,74083.12871593976,73828.13310359025
1568,74110.68215233204,74079.34299919603,73827.97657298014
1569,74109.26853178148,74079.11928673966,73825.47615000333
1570,74107.85482713715,74074.44684141716,73825.38773789551
1571,74103.0499253817,74067.30416253037,73822.61003764921
1572,74097.11359854328,74066.01754060731,73816.31721319011
1573,74091.74456227524,74062.94590731546,73814.60464353964
1574,74090.89690863628,74061.99367402044,73811.15361814984
1575,74085.8096431155,74061.82628550049,73806.73832743596
1576,74075.63401075633,74055.90141055646,73804.84713497701
1577,74072.24123778328,74054.08602103955,73799.59762211042
1578,74066.58859813318,74046.86239292797,73796.13836123011
1579,74064.61040845228,74041.9710527716,73796.05919094388
1580,74058.95666782313,74040.04015352362,73792.27905100406
1581,74058.10856970947,74035.20432795279,73782.58493504145
1582,74055.00089082499,74029.13681082787,73776.4043414197
1583,74049.91303264887,74028.2235328003,73773.57783943483
1584,74047.65063785703,74026.25363113113,73771.6734107139
1585,74045.38869740993,74017.76257840885,73768.5529341081
1586,74043.97759470364,74016.87149024129,73767.20524299439
1587,74043.1297187332,74016.22371193582,73764.24400761886
1588,74041.998378294,74016.02442229557,73759.44352415617
1589,74037.19256788841,74012.68008366713,73758.87876231389
1590,74036.06248614425,74011.96355914943,73756.14165160291
1591,74035.49711210647,74007.5790462778,73751.15769589976
1592,74035.49644578701,74007.02568255154,73749.6735836746
1593,74030.12519745772,73993.88131886063,73749.4304906704
1594,74029.56197029562,73989.9861842931,73744.195383285
1595,74021.93011413158,73989.58900038242,73743.16745370829
1596,74012.8847759871,73987.87223297686,73743.10025538
1597,74008.07927194345,73987.21949275794,73739.77072903106
1598,74002.70846796478,73984.89792858995,73736.61785893753
1599,74001.57905200473,73980.65274622763,73733.9085501178
1600,74001.29684601167,73977.37753370366,73730.93110354115
1601,73996.77310402904,73974.30926664101,73728.45022565819
1602,73994.51101611524,73966.51890905281,73724.27101393169
1603,73989.14213601087,73965.85132567823,73722.56425237132
1604,73987.44578208787,73962.7754979225,73721.97614437898
1605,73982.92375203414,73961.61562823846,73720.57180541646
1606,73982.07558008961,73954.74151825107,73715.0369385228
1607,73979.53282979531,73954.1356487841,73713.83702877013
1608,73978.11898795623,73946.6468572681,73707.2439730097
1609,73970.77103956154,73945.43240532951,73706.99396856851
1610,73968.50923777957,73945.28714251143,73701.35401079539
1611,73968.22592206356,73942.58655367274,73683.86070879477
1612,73961.15958811651,73941.66737335727,73680.49665898507
1613,73958.89823020551,73941.4657998842,73676.35830853773
1614,73955.50716977754,73935.72792912614,73670.90235480189
1615,73949.56966100859,73933.07444053273,73664.96749119557
1616,73947.87478631275,73930.1946277458,73663.73049251837
1617,73943.63555394363,73924.20758149265,73662.27051819178
1618,73942.78685451491,73917.08995667647,73656.59405969619
1619,73941.65677211668,73915.85647787491,73652.04868233555
1620,73940.52654182159,73913.95975675163,73648.45976564371
1621,73937.1353233085,73905.35203739967,73644.69113238792
1622,73936.00383606399,73903.65640891268,73637.10767255288
1623,73935.15610787031,73902.7907336799,73635.08001612546
1624,73932.8946860671,73902.2241417771,73633.96532025682
1625,73921.02417921025,73898.06240858596,73629.41063418603
1626,73921.02314431591,73895.95111534277,73620.05135683861
1627,73912.82708738977,73892.18335892554,73613.69443777384
1628,73909.15218390914,73891.29226213635,73609.24594021644
1629,73902.9338,73890.54785612985,73608.02474113881
1630,73902.65048487614,73887.71008600107,73603.75426102142
1631,73897.56255322922,73886.42270349804,73603.55993985003
1632,73894.45562010017,73885.87565324357,73600.25981251244
1633,73893.60685725525,73885.2262071789,73593.76583132136
1634,73891.62763221674,73884.17128392418,73593.67737902245
1635,73888.23553667057,73883.33878653788,73590.33182626872
1636,73885.40932222918,73882.21666079015,73590.11543654671
1637,73882.01729058991,73878.06960111382,73585.52827990541
1638,73869.5802274346,73877.96592828714,73567.29977463912
1639,73866.18952546475,73871.94695457259,73564.30970196662
1640,73857.42743928713,73870.51629696961,73563.44348392081
1641,73853.47003385347,73869.92998192378,73561.60290273635
1642,73852.62186229476,73866.89628249388,73561.48544876899
1643,73852.05671,73862.92588979703,73551.04616660031
1644,73837.35969221094,73856.55991810275,73547.43204728761
1645,73833.96730150189,73852.5017341059,73535.2802819457
1646,73833.40191766681,73850.24532043005,73533.0700846779
1647,73830.85762467656,73846.86492483481,73532.21216908208
1648,73820.68213089659,73845.35164626974,73527.57724404072
1649,73820.39940707761,73843.90660258356,73525.21905265431
1650,73817.57401435816,73839.3137010627,73524.97843966822
1651,73817.57268564185,73836.5406549717,73517.67542827799
1652,73815.31236144592,73830.28157554689,73511.82299348156
1653,73815.03037578035,73828.34906381997,73501.69957500292
1654,73810.50730143153,73825.47248363285,73500.85398577711
1655,73805.13723663596,73817.52368488378,73494.1650640209
1656,73804.005972392,73813.9328240194,73491.05578728241
1657,73799.2013551968,73810.12389712021,73487.85024924697
1658,73795.52609343131,73796.50449263715,73487.45594554865
1659,73795.52572445366,73793.33499555278,73487.42554862256
1660,73795.24432897623,73792.09910623245,73473.54744510027
1661,73794.39659035516,73779.61926769574,73466.60996349505
1662,73793.54841896775,73773.92608254202,73464.714079008
1663,73792.7003951708,73761.04453554246,73464.70382184649
1664,73791.85215000002,73755.55263564587,73464.65031254097
1665,73790.15669274094,73751.2095573953,73464.07403036975
1666,73778.85030377885,73749.12800318463,73455.85102447832
1667,73778.28574156114,73742.8641902653,73453.45164188647
1668,73766.13095,73741.33408690474,73452.45237118521
1669,73764.4337960046,73732.78506796464,73448.22084796127
1670,73762.73892871178,73732.29781489172,73444.57292053432
1671,73762.73760098248,73725.7250809216,73441.85059404976
1672,73759.62991624037,73724.4536249279,73438.80662417013
1673,73754.54191122728,73716.670147726,73436.34384939796
1674,73751.99813499201,73713.0990362941,73433.68286813454
1675,73747.75778502689,73713.01206529056,73432.80932868225
1676,73743.80104379338,73709.53321437188,73429.42276779845
1677,73743.5185412824,73709.1224145728,73427.92538989574
1678,73741.54021251692,73707.52474270828,73423.25866628409
1679,73739.84556609766,73705.46817716892,73421.23075745022
1680,73738.71318635158,73703.59987616094,73419.13432631374
1681,73718.64508025083,73698.13672383034,73417.93109386927
1682,73713.55678058308,73689.43622556841,73417.68146974818
1683,73712.42780227456,73688.53057548031,73409.25600208448
1684,73712.14381545427,73685.31418869813,73406.67877200065
1685,73711.29705484518,73680.97108569423,73404.05576485011
1686,73701.40443220844,73674.73224005457,73403.69692567832
1687,73701.12163480448,73668.84253216613,73403.57096696249
1688,73682.74757634502,73665.44218733556,73393.83643747041
1689,73679.92291839962,73661.03036374602,73391.36729312522
1690,73678.22634528708,73659.74556361636,73391.36425580663
1691,73673.13871898058,73658.833658064,73386.25838572912
1692,73664.94207000002,73656.35523917779,73381.79055472862
1693,73660.41966,73653.64119931773,73381.6680492294
1694,73660.13634705878,73650.7816411502,73381.63292025606
1695,73655.89857580615,73647.65763405313,73379.74390814234
1696,73647.7004636477,73644.76367079385,73379.38164586754
1697,73647.41825553193,73644.55089869957,73375.18335850193
1698,73643.17849550224,73640.63777644074,73366.06432346953
1699,73642.04738,73640.500225331,73362.51334879926
1700,73641.48237456594,73637.08976985847,73362.22986180258
1701,73640.06919820033,73629.48750752365,73361.62121569274
1702,73639.503225442,73624.27483836963,73359.8830745907
1703,73638.37292,73613.92581101645,73356.82135418849
1704,73631.02445178614,73604.08814102711,73353.71709481538
1705,73630.74121273852,73599.35378392496,73353.15688273426
1706,73630.17554458877,73594.95833314877,73352.44254845497
1707,73626.21894999998,73584.41807497412,73345.069823527
1708,73619.15195380848,73581.50274353968,73337.21941145064
1709,73615.19572723038,73573.67783930936,73335.56314576478
1710,73604.45441837327,73570.0609460552,73332.65569422935
1711,73602.19423881755,73567.392811527,73320.61172150899
1712,73601.06400681383,73565.96110531052,73319.87824744846
1713,73597.67161798837,73562.88028948472,73319.35029716033
1714,73597.38911518172,73560.58410404195,73317.68028477802
1715,73595.12805235614,73560.23467486275,73313.2085433104
1716,73586.36567151819,73556.07343282191,73311.9308288119
1717,73581.56053790779,73553.90374506585,73288.4246027979
1718,73577.88600431154,73550.81793084304,73288.01052392392
1719,73573.64587642637,73543.72175678465,73287.31334375718
1720,73564.8833486107,73535.79118835976,73272.98478013411
1721,73559.79563864123,73535.56327620715,73270.32297924273
1722,73558.38408049251,73535.07017876039,73269.88463065209
1723,73553.29534065988,73532.79959257107,73262.82782124245
1724,73553.01247,73531.55786617202,73261.28129275507
1725,73552.44672868532,73529.7000193029,73260.71271605973
1726,73550.75221615977,73528.91281130679,73259.7597658154
1727,73547.35997483152,73521.12976796014,73257.70375297318
1728,73543.4021293698,73515.99369192774,73252.19973602607
1729,73540.85724980541,73515.04456225074,73247.54233881849
1730,73540.01017229995,73513.20710103768,73245.59033677742
1731,73536.61822524367,73503.57721964245,73243.83555705474
1732,73534.92246232538,73497.6937448027,73232.54071170138
1733,73532.66229179395,73488.0918995349,73231.45472384627
1734,73525.87750531886,73487.58918119193,73227.18026552095
1735,73520.7918539366,73486.30411257147,73224.4901986396
1736,73520.2244218382,73475.91120182932,73210.07954159749
1737,73517.96453517964,73474.99795005308,73205.51947563355
1738,73513.72448108233,73474.65441208848,73203.79003507792
1739,73510.61452244692,73471.91177949533,73203.61897967782
1740,73506.09417064014,73468.01065919423,73198.77262283562
1741,73503.54943853905,73466.90509480322,73194.14534431507
1742,73502.98333,73466.1321775841,73193.35822761458
1743,73491.11236745556,73465.65903156449,73192.0357847529
1744,73487.71990604911,73465.23485576242,73190.37611428797
1745,73485.17707485176,73455.23763165587,73184.41550763592
1746,73481.78505437248,73452.82032093473,73183.82913330724
1747,73478.67633522277,73452.80094332674,73182.36793321304
1748,73477.82801782261,73452.2346038012,73178.7028968343
1749,73475.84888,73439.189215659,73174.75026875544
1750,73472.73994041822,73430.14408493937,73171.35897169996
1751,73467.08700386835,73429.42585890391,73170.76514605644
1752,73465.67346,73423.44126396399,73168.15720059385
1753,73463.9782111758,73423.36694829314,73168.08942280528
1754,73457.47761840468,73423.00635919708,73161.26568865874
1755,73455.78076345578,73420.20033001067,73159.32370909661
1756,73452.95337201751,73419.09350029379,73158.96073724987
1757,73452.67198071603,73416.61922604845,73150.21401812496
1758,73452.38939416672,73412.12823921454,73146.73620437816
1759,73451.25901451259,73411.59179070941,73145.85937875063
1760,73448.996712755,73408.29727889084,73141.78723808072
1761,73448.14971758521,73406.6036677607,73135.05542070538
1762,73441.08271311782,73406.46149692815,73132.49028660805
1763,73439.3875475151,73405.66120304252,73131.66489179358
1764,73438.2572412591,73397.29210744501,73129.7263163315
1765,73436.2780937451,73394.31416317518,73128.83110125884
1766,73435.14675938911,73391.42661347993,73126.63099923483
1767,73429.77639942135,73381.44941366883,73121.63264575554
1768,73421.29644894443,73380.00698215309,73119.51265198947
1769,73420.4499573636,73378.39336824289,73117.17644302423
1770,73420.44945342046,73377.94214250031,73115.81490795787
1771,73417.90515291048,73377.84608042563,73113.80463336324
1772,73417.33977949596,73377.24965929186,73110.63142470388
1773,73416.20859217306,73373.64846318815,73109.51796529518
1774,73414.23186755655,73372.57530263808,73106.60895065917
1775,73405.46919362189,73371.01444030693,73103.47596688737
1776,73404.90337978529,73367.42794022454,73099.34877778954
1777,73399.81596339981,73364.95908780498,73093.82659213305
1778,73399.53338679907,73363.69740575211,73093.40391329749
1779,73389.07531677815,73363.6099304821,73091.65306676168
1780,73386.81484064177,73363.0048048447,73089.04267728986
1781,73385.96652370176,73361.30965965315,73077.52162694847
1782,73383.7048833837,73360.91421418454,73077.02846285443
1783,73382.85575925715,73359.21266854246,73076.56648919926
1784,73380.31380718344,73357.32059268307,73073.05795496536
1785,73373.24725361273,73349.70158504794,73071.60882019046
1786,73371.26701605972,73347.08496206645,73070.31499981516
1787,73365.61547346244,73345.7350425972,73069.66714604407
1788,73364.76730336476,73344.23556414597,73064.3621402655
1789,73359.11545710494,73339.19351617638,73059.47310268863
1790,73352.8960467058,73337.37237008361,73055.27245347813
1791,73351.7655200553,73336.16761065593,73054.06803670275
1792,73350.35116979577,73335.72794501398,73051.87609594563
1793,73348.09039991145,73334.68863729894,73048.25213288517
1794,73345.5480901832,73332.6313954553,73043.24187355256
1795,73344.69830655301,73330.14706359775,73038.70056542073
1796,73339.04727676377,73330.07114709682,73035.0588756805
1797,73334.80759002652,73327.69221817779,73031.80282123234
1798,73334.5239133381,73324.26208510718,73031.47845452614
1799,73333.11022333377,73323.85009792054,73031.4053373964
1800,73331.13137001322,73318.9283959427,73029.51234737376
1801,73325.47901997642,73317.28724306914,73029.16210347673
1802,73324.3480533513,73311.95169999666,73026.67492365991
1803,73316.99987653602,73309.44605081494,73025.66479842569
1804,73316.15068015462,73306.11641662542,73017.46222866574
1805,73303.4318400897,73302.74206060475,73017.29009100606
1806,73300.04033330003,73295.74210553658,73014.64306458543
1807,73299.4752531979,73290.39150766871,73000.70227775248
1808,73294.38754317755,73289.55645966064,72999.70133148544
1809,73294.3861505842,73274.23723695485,72996.99328746085
1810,73293.82202329382,73272.32820003547,72989.62877178512
1811,73286.75560671324,73268.96473407523,72988.64070721196
1812,73286.47281014058,73266.94735115087,72980.95907341881
1813,73284.49418686202,73264.52391505038,72979.64996445095
1814,73276.86204067763,73259.62908406624,72973.21218872421
1815,73266.12175040325,73256.99418815176,72972.74798638618
1816,73264.99071082012,73247.3537410296,72971.20725048945
1817,73264.14320041513,73246.3320508835,72968.869947865
1818,73263.86069694455,73245.9843188333,72966.60774440144
1819,73262.72987716089,73238.71105383066,72964.8387277096
1820,73261.88192716683,73233.15875801872,72964.03456201241
1821,73260.18660326018,73227.24121353735,72961.70791673653
1822,73253.9688792857,73226.62324907568,72959.38259947418
1823,73245.77092052538,73225.75490141314,72952.39918356805
1824,73243.79266351242,73225.10779556238,72947.25184346829
1825,73243.22771972968,73221.22080515411,72943.49103683709
1826,73235.03005411976,73214.67306494268,72942.40393936084
1827,73230.50823,73204.93290680801,72936.55586030344
1828,73226.5508270938,73197.44019137902,72936.15116638089
1829,73225.42132547962,73196.2134812577,72935.81986587358
1830,73221.46348322145,73190.98236908951,72934.26839597453
1831,73220.61502067631,73189.97935025307,72932.02201527696
1832,73218.91934034324,73189.11774865146,72930.46543260939
1833,73216.65769105007,73184.74898726959,72929.76112702333
1834,73214.11479285645,73182.20972395623,72923.21124052632
1835,73209.87437395062,73179.76415876622,72915.26557120771
1836,73207.33132924399,73174.43496522731,72912.7911289645
1837,73204.50438,73166.25455065216,72911.48049468287
1838,73199.13453239393,73158.9759061758,72910.5296958586
1839,73198.28621639658,73158.05371633067,72907.90909647534
1840,73196.59017,73157.59320835318,72902.95648281433
1841,73191.22083467708,73157.19814786175,72900.8564003012
1842,73176.80543494485,73156.88020204392,72897.91939978136
1843,73166.34619416826,73156.24750949656,72890.6750363184
1844,73162.1059320547,73153.99287005179,72889.68495223409
1845,73157.3020426292,73152.51728713061,72884.87293174109
1846,73156.73571843264,73152.44354328199,72883.11923781745
1847,73151.36667521093,73151.76722923879,72882.35621162024
1848,73149.67039944901,73151.6769452162,72876.82690502603
1849,73136.66862568335,73137.01445247974,72872.71222449653
1850,73129.60287755521,73130.2765308665,72871.92632607078
1851,73125.36158187175,73129.34315861433,72865.81234830344
1852,73121.97108809774,73117.07165109832,72865.21935455322
1853,73117.16544311716,73114.7651142076,72854.96692911904
1854,73116.3169813021,73114.33392250803,72853.79519956504
1855,73114.05643934217,73105.61472058969,72852.7406540554
1856,73111.79457132923,73105.49425794382,72846.69754290127
1857,73103.03182655753,73097.46955880073,72843.45453401646
1858,73100.77165,73095.71523737386,72821.91463720208
1859,73099.92295900076,73094.69144140932,72819.30551319769
1860,73091.72675690828,73092.96258902103,72818.69478643584
1861,73091.44315671979,73091.09821250339,72818.199537151
1862,73090.03100309003,73087.60776991188,72817.74084295501
1863,73089.74768528201,73083.9052988848,72815.83797529108
1864,73083.24782158274,73083.87270723053,72810.1126808307
1865,73081.83413308184,73077.87206860143,72808.9055752168
1866,73077.31252692774,73065.8734697942,72807.83164390794
1867,73077.02848846078,73065.65452866057,72797.95398364193
1868,73076.74598461628,73063.20826008068,72797.17431476372
1869,73071.65944378823,73055.23004605845,72792.05101794847
1870,73065.44040306544,73051.89953577923,72790.92764518839
1871,73061.2010083672,73048.03393241361,72790.46420668416
1872,73057.80891611561,73046.06332005834,72787.45552049812
1873,73057.24288554206,73043.05509937069,72773.0390318697
1874,73044.80691304481,73042.41271473453,72765.61866518376
1875,73044.52500348978,73033.50525337132,72765.50623053416
1876,73039.71818048364,73031.72316598086,72764.46684016049
1877,73038.3058069617,73029.11625720866,72763.22992365251
1878,73037.17506088846,73024.81585124365,72757.34600023285
1879,73032.36963574104,73018.06477684242,72756.86043268575
1880,73030.10938515056,73012.8907610423,72753.12390994697
1881,73025.30344882287,73007.28411951274,72752.64462344574
1882,73025.30337579758,73005.10624554331,72745.48057014098
1883,73025.02160210008,73000.99802185796,72741.00953199428
1884,73024.73975537109,72995.5541721505,72734.4085151911
1885,73016.25987016258,72994.93611734339,72734.39215599038
1886,73015.41119,72984.33072677604,72732.2608423038
1887,73012.86609878125,72982.75270642483,72732.16377026524
1888,73007.78050609336,72982.532492308,72729.90288737114
1889,73006.3657129427,72982.37705936203,72729.64628893738
1890,72999.86555599973,72981.74168278056,72721.07919973123
1891,72993.36554490047,72979.328587747,72716.42571641548
1892,72991.10317700889,72974.17820641646,72714.41716254302
1893,72989.40682907416,72971.44761008189,72714.17107731482
1894,72986.58011013418,72970.42996626066,72713.85122492634
1895,72985.73405777171,72967.84767932926,72713.29029433234
1896,72984.60315581523,72965.51024122733,72713.03561369571
1897,72982.05843,72963.8823671549,72712.08583845818
1898,72980.92761105721,72936.83262095935,72708.61575142603
1899,72977.81888893346,72935.63990397984,72702.90227258662
1900,72976.12240511939,72933.11882221137,72702.74694965678
1901,72969.90394921068,72926.3150170637,72698.8175110554
1902,72969.62210187849,72921.93608830794,72692.62473568403
1903,72967.92677561511,72921.33019218162,72690.76795460339
1904,72963.40371889021,72917.55579239927,72682.23686751717
1905,72962.27391147181,72900.71943986684,72681.73011894448
1906,72959.16344816335,72892.43523467015,72681.40859834805
1907,72919.59354503511,72890.81463719602,72677.87141464963
1908,72912.52603543736,72888.72732894245,72675.50387466718
1909,72912.2447707714,72888.00178493136,72673.05178335476
1910,72911.11387911114,72885.23414014533,72669.5307059336
1911,72910.2652,72884.71610215427,72668.38451857226
1912,72909.41659381524,72878.27085911363,72664.56136959259
1913,72904.89535033426,72874.52199778512,72657.50030915602
1914,72903.48173580694,72871.94622215294,72657.36947901163
1915,72903.19908580641,72867.08442976834,72651.81786721468
1916,72896.9813589698,72864.85998386772,72645.63087032901
1917,72895.85067606266,72860.4112727804,72645.0583717326
1918,72893.58918446796,72858.9934884882,72643.40378559034
1919,72885.1093,72858.52201947718,72641.49967081643
1920,72882.84817288285,72856.08157686253,72634.50332384488
1921,72876.34808739251,72851.79653157227,72628.06599292431
1922,72876.06543738884,72850.05101452142,72620.5920518983
1923,72872.95598585659,72847.298930161,72613.74035412425
1924,72862.77983713723,72845.75965740107,72607.60676173511
1925,72859.95362857985,72843.65687481896,72606.42022015169
1926,72855.43143713259,72841.4830612957,72605.89323562654
1927,72849.21305424607,72839.30891024676,72603.48366613762
1928,72848.93018569786,72839.2613826132,72595.06461757181
1929,72845.8205157709,72838.42298082136,72591.21130691264
1930,72841.29796011091,72835.76488394258,72589.25548094015
1931,72841.01669409219,72828.9699428569,72585.81078965435
1932,72831.40578283141,72828.62728927897,72581.06334899343
1933,72828.29684131319,72821.26303507159,72571.79254916907
1934,72825.47033130188,72820.9458976052,72566.17640622996
1935,72820.1006366613,72820.53725218686,72565.2944699544
1936,72816.7067877494,72801.5652755924,72562.78123367314
1937,72809.64118314214,72791.4175280486,72557.55308221208
1938,72806.5322415804,72789.93160766113,72557.20749220328
1939,72805.96716,72784.91812718485,72554.56115656544
1940,72805.68516525117,72784.4511839604,72550.00939823128
1941,72804.83714243869,72782.8339146979,72548.12660433933
1942,72800.3136403978,72781.61442602467,72544.18516246846
1943,72800.31320359593,72776.49196172692,72543.31427596015
1944,72794.66092161601,72774.13049358288,72538.93440352476
1945,72793.81238926805,72772.88257325925,72538.30243350267
1946,72792.11627091037,72766.65872002448,72537.1391261551
1947,72789.85709905799,72758.14743179607,72536.04718749276
1948,72783.92034721607,72754.23179627558,72532.17313515814
1949,72783.35548391676,72752.40256946866,72529.4249672115
1950,72779.96367389982,72752.03228147654,72520.94144614684
1951,72776.00657388003,72749.90628895543,72520.25344365559
1952,72772.04931831615,72749.7148400167,72519.85122934199
