id,BAU,DSOM,TSOM
4559,61866.71295298737,62020.25388348962,61686.85860781743
4560,61862.55920243689,62020.090068965364,61680.74676667835
4561,61861.97048188642,62017.68538660265,61676.444579395466
4562,61857.55507775795,62011.925083903916,61669.62574131173
4563,61856.73741032674,62011.48852792359,61662.53532857544
4564,61849.21486995973,62008.95651013823,61661.33936500557
4565,61845.48630647346,61996.518027934544,61656.178315340156
4566,61844.30886537252,61992.568031703326,61655.6681139593
4567,61840.089701427576,61988.291394350155,61651.32895729642
4568,61838.97767372115,61970.72510608535,61649.207208418855
4569,61826.5491287669,61963.91795509079,61648.49097887764
4570,61825.96040821646,61952.255211852695,61643.717043965895
4571,61820.956283537525,61949.399102473275,61642.0558559832
4572,61815.46155839985,61943.10450394843,61639.07080215046
4573,61810.55555381268,61942.04202695509,61637.115731676306
4574,61809.149165831026,61938.9056930712,61632.20808892273
4575,61800.08941069334,61935.32174146338,61628.08551726572
4576,61798.74843610618,61933.74329116741,61626.8826853704
4577,61796.328140509824,61930.640784345356,61626.64540525389
4578,61791.71649619787,61927.17113805492,61624.63113345474
4579,61791.618376106126,61909.04751895663,61623.52712641986
4580,61790.01574794098,61908.32860556852,61618.498337762576
4581,61788.445826473086,61905.99268885112,61617.645595452515
4582,61781.67554014277,61894.12640278102,61613.643171176955
4583,61780.26915216111,61892.03739718558,61612.59309976233
4584,61779.15712445469,61891.93723959582,61611.12098941938
4585,61779.09171106019,61890.16259820856,61602.06069674279
4586,61776.311641794106,61883.321418476444,61600.189539213694
4587,61773.53157252804,61878.17752032627,61599.95259507243
4588,61773.49886583078,61873.13027266947,61598.54973205228
4589,61757.04739711508,61870.66406990833,61596.43626626635
4590,61755.93536940864,61870.35554195156,61596.051757770394
4591,61755.641009133404,61869.644160087424,61592.569920948314
4592,61755.21582206916,61866.71518329078,61591.1806121278
4593,61754.62710151872,61862.908916053,61579.12311192184
4594,61737.16172518833,61852.78514543916,61575.58317579456
4595,61733.106094729585,61850.6047921933,61569.51577861046
4596,61725.94332803228,61850.0013848087,61568.69880802338
4597,61722.11664445427,61849.984970556325,61568.205932492354
4598,61712.795235738624,61849.08551959071,61557.32854369277
4599,61712.5008754634,61848.338882166776,61553.03136084785
4600,61709.033965555114,61847.33198157864,61546.33281491075
4601,61708.90313876612,61836.893788323614,61544.36919740426
4602,61707.33321729821,61834.226267684775,61542.40548980134
4603,61707.13697711474,61822.10220619105,61540.26907080046
4604,61705.730589133076,61820.837463512515,61539.04623288105
4605,61704.880215004625,61820.54913066962,61535.281311897226
4606,61702.100145738565,61818.06658806945,61533.188737416596
4607,61699.450903261466,61815.641565847574,61528.2608186055
4608,61692.28813656418,61815.17151238705,61518.282931492904
4609,61680.252071976945,61812.31470972342,61514.13917616788
4610,61675.476894178726,61801.89907745995,61509.42695889373
4611,61667.79082032547,61799.45580893186,61506.98484189493
4612,61663.440829591505,61792.5047664808,61505.10598566509
4613,61663.342709499746,61788.39931935942,61498.78792908817
4614,61661.87090812361,61780.76646971071,61495.23017060033
4615,61660.39910674745,61779.61860613172,61490.31872937958
4616,61654.479194545565,61778.92230046558,61489.68777498771
4617,61647.054774270284,61777.491536073154,61488.113873929105
4618,61646.07357335284,61772.60505958586,61481.83453467309
4619,61644.37282509595,61756.144588391966,61478.46035416921
4620,61641.298395554666,61755.48210447374,61478.370723872205
4621,61634.92058959132,61743.84395058475,61472.647885869636
4622,61619.05784142606,61742.56372466716,61466.91027799261
4623,61617.97852041689,61740.18476126498,61466.31571908365
4624,61615.00221096733,61731.690114252335,61466.15119888049
4625,61614.642437297596,61728.0663176033,61459.90120205386
4626,61611.07740729758,61714.47180821537,61453.68077002046
4627,61606.76012326083,61712.34227718959,61450.11869275545
4628,61603.587573627796,61705.78412843015,61447.25469256426
4629,61581.77220656344,61700.04402475014,61446.48573568194
4630,61572.41809115051,61699.648142475184,61445.40186746216
4631,61570.65192949914,61695.315548199374,61441.72227186842
4632,61568.591407572516,61681.704362755496,61440.45779147802
4633,61568.52599417801,61679.18600712391,61438.70234793627
4634,61560.70909353576,61674.70846511589,61434.75896205432
4635,61549.49069637972,61668.606975297946,61425.07380653179
4636,61546.906867297126,61667.153579629085,61424.68663668829
4637,61545.892959682446,61665.940417741855,61424.05252297644
4638,61544.944465462264,61664.54493531044,61421.93253890959
4639,61542.78582344392,61655.82763411156,61420.93977512511
4640,61539.28620683838,61654.75460817505,61420.801310519
4641,61538.17417913192,61651.78514893606,61419.63190057939
4642,61533.46441472824,61645.532296540834,61417.94482665997
4643,61528.62382353555,61642.774158245615,61413.055639139806
4644,61516.42422546207,61642.12627079932,61411.061904028895
4645,61516.32610537033,61635.397314898284,61409.544584966025
4646,61488.06751894812,61623.874203900676,61408.04438633349
4647,61484.04459518661,61615.665540408256,61404.437667096
4648,61483.78294160863,61612.57031861265,61400.35512134237
4649,61480.74121876458,61602.147896653,61394.5442785789
4650,61478.48445665447,61600.85819807547,61393.457554778615
4651,61475.377320415915,61597.741047841315,61376.26622949781
4652,61456.865329773595,61597.326694032025,61368.42409271078
4653,61453.16947298456,61596.00463254274,61367.197986323226
4654,61451.664964911164,61590.47032665796,61362.218157064795
4655,61448.361588489126,61584.998644138715,61359.76763214476
4656,61446.987907204726,61579.072381208345,61349.134358965326
4657,61444.731145094614,61577.17557165675,61347.72014823517
4658,61444.1097178469,61575.44334603238,61343.69528359491
4659,61440.44656775513,61567.882912486704,61336.09775832108
4660,61440.41386105788,61552.760163449275,61335.35033896902
4661,61439.85784720467,61550.761442576,61330.04229861419
4662,61439.727020415674,61539.637261713986,61329.11013727025
4663,61438.38604582851,61516.96514173028,61328.26734714038
4664,61437.862738672535,61516.76745723715,61324.54534742267
4665,61430.69997197525,61512.081604947336,61321.071366471195
4666,61403.389879773225,61499.967642481024,61319.45189485198
4667,61402.24514536955,61487.33668897643,61317.644537910244
4668,61401.950785094334,61485.20173194777,61315.95158939392
4669,61398.156808213556,61484.54046862291,61311.71161370141
4670,61396.97936711263,61480.91380665414,61308.655561051004
4671,61396.29252647042,61473.721356669565,61305.65850574299
4672,61394.59177821354,61460.40543554317,61304.98818779688
4673,61391.19028169977,61459.586076371874,61300.009885151434
4674,61390.928628121765,61457.75271287252,61297.800303769596
4675,61385.499316378606,61450.1528608124,61293.196095497755
4676,61384.0602216997,61446.25196443635,61286.30861683926
4677,61383.70044802998,61439.64587897514,61283.31265204228
4678,61383.60232793823,61438.39370661898,61277.31667361499
4679,61382.06511316759,61437.84025684998,61275.67593181963
4680,61379.808351057465,61425.721373015,61275.12162529244
4681,61379.08880371802,61416.50075824125,61272.6303383546
4682,61374.93505316753,61411.32711803179,61267.99743845481
4683,61372.84182454366,61408.66783709415,61259.47005784118
4684,61371.141076286774,61408.08484876237,61258.47015896784
4685,61369.9309284886,61407.50707128853,61250.113655142
4686,61367.05273913078,61405.75620871424,61247.30851275645
4687,61365.090337295886,61404.07232560304,61246.846590428504
4688,61364.89409711241,61394.62335128935,61242.72010189007
4689,61364.37078995645,61393.94218368813,61233.09512728455
4690,61362.768161791304,61391.32130195268,61229.00122696899
4691,61361.3290671124,61389.69842702924,61216.180739615695
4692,61358.614411240815,61386.696175241894,61215.82088904243
4693,61357.73133041512,61385.73116390241,61213.06646795647
4694,61341.966702341626,61384.08987314431,61202.19768558992
4695,61341.73775546089,61381.08867041783,61200.61282643883
4696,61338.56520582782,61380.93738066258,61194.89062335729
4697,61314.39495656162,61380.384116266694,61193.410985616494
4698,61312.236314543254,61368.65738753373,61181.91867782142
4699,61307.42843004782,61362.32015030238,61179.62366454141
4700,61304.45212059826,61356.77161531648,61179.024244998065
4701,61301.60663793767,61356.497281846205,61162.59007446264
4702,61297.812661056916,61353.91101947401,61162.48575103024
4703,61287.477344726576,61353.19822410487,61161.995484653264
4704,61282.898407111854,61343.572943536405,61161.94635364643
4705,61274.62361270813,61342.156010605526,61161.49758687484
4706,61272.922864451255,61341.269907179805,61149.35043825098
4707,61272.2033171118,61336.408840442746,61147.09254473055
4708,61267.23189913009,61335.624245328596,61145.74265717657
4709,61262.98002848787,61321.36561146913,61145.62337824104
4710,61260.78867977225,61321.199830378246,61128.652068934556
4711,61247.05186692812,61319.43970320959,61128.64413541494
4712,61245.187585185,61318.23450532823,61125.42835590234
4713,61238.58083234092,61309.23965385487,61118.8448822393
4714,61235.964296561084,61308.925341749724,61114.86405508067
4715,61230.27333123996,61307.07135004804,61113.66530833681
4716,61224.647779313294,61305.47162017944,61111.51691867216
4717,61223.69928509312,61304.207480480654,61110.94928385166
4718,61221.99853683622,61298.792699095466,61107.3671896331
4719,61208.62149766182,61292.58159871112,61103.608671257505
4720,61196.38919289109,61288.11241029281,61101.878629007435
4721,61182.29260637725,61286.35293592146,61099.2325444263
4722,61177.124948212055,61286.23107721587,61097.17769847573
4723,61174.99901289094,61276.72157433539,61093.66855336781
4724,61152.52951188162,61273.09151581329,61084.926825404335
4725,61145.43215857883,61262.392415611284,61084.55591180875
4726,61144.25471747789,61252.52560614936,61080.234311817374
4727,61142.39043573475,61244.85217989763,61079.68627792648
4728,61140.42803389989,61243.9411081011,61075.893272016634
4729,61140.13367362465,61240.80039164729,61075.78551168371
4730,61137.811498120056,61239.16157804995,61072.691536395025
4731,61136.045336468655,61239.10811002778,61066.37651235591
4732,61130.943091697976,61238.50017280653,61065.49836519496
4733,61130.45249123928,61238.31829870367,61059.55875056288
4734,61128.09760903742,61238.19631308582,61058.51537338816
4735,61118.023946285066,61238.11222515701,61050.343075237746
4736,61117.72958600982,61237.4927633092,61046.35643872728
4737,61114.03372922082,61225.11500222499,61035.46456819134
4738,61101.04917041339,61224.52172645895,61029.483546162104
4739,61098.98864848677,61221.49129632502,61027.669772621346
4740,61097.614967202346,61218.264749827125,61014.8080366145
4741,61091.69505500048,61214.889676004816,61013.5652095774
4742,61087.11611738577,61203.87047581446,61012.333698137896
4743,61068.70224683517,61202.679180401436,61011.113373138935
4744,61066.151124449854,61198.069283138924,60994.40589166553
4745,61065.562403899385,61197.151068877036,60985.7050457633
4746,61063.1748150003,61196.77777018572,60982.63422809493
4747,61048.22785435799,61192.90576297021,60982.5220843014
4748,61047.44289362403,61190.60793030553,60981.951064411995
4749,61037.074870596436,61190.20659544791,60978.66139397832
4750,61033.019240137684,61182.540054479825,60978.09213444293
4751,61028.86548958721,61180.048169274465,60970.86049677415
4752,61025.20233949544,61177.7444072565,60970.3146110135
4753,61017.71250582566,61171.24857274387,60968.82125438617
4754,61008.09673683478,61169.778946452396,60958.927860807446
4755,61007.86778995404,61169.60359719637,60957.35208102264
4756,60998.938861605355,61169.47566738193,60952.34189489085
4757,60996.74751288974,61167.80495571282,60950.30793519802
4758,60994.29451059614,61166.74867346733,60948.16823552736
4759,60986.83738362362,61156.311293676925,60943.850893797426
4760,60986.37948986215,61156.07011012807,60940.783046814315
4761,60985.136635366725,61145.61337261553,60939.25398976913
4762,60981.08100490798,61138.49294059556,60935.5370018566
4763,60978.431762430904,61131.32007825148,60927.28967373352
4764,60976.14229362355,61130.04869517144,60924.48628518445
4765,60968.06373940332,61128.75243137677,60924.069028467195
4766,60966.951711696885,61123.0133385058,60919.89903366849
4767,60954.163393072944,61115.42707220002,60901.39698441188
4768,60952.69159169677,61108.666214250705,60895.90022066886
4769,60950.33670949493,61108.63827540226,60894.975859255406
4770,60943.5010097701,61107.485785399134,60892.52340468454
4771,60933.81982738472,61094.74361404771,60890.32074171637
4772,60933.72170729298,61085.96378280469,60885.29007861647
4773,60930.189383990204,61083.25146039076,60875.2531367031
4774,60929.600663439756,61077.994934187336,60860.388745689874
4775,60919.03640022867,61077.66173475088,60858.588727097216
4776,60910.85972591668,61069.78926092853,60854.94030976007
4777,60910.53265894419,61065.57011386221,60853.803840170054
4778,60909.0935642653,61062.162133729384,60851.765792525344
4779,60907.42552270564,61059.862936041114,60848.62126207665
4780,60906.93492224694,61054.018211016315,60848.383055709266
4781,60906.57514857721,61042.85823801186,60847.11276236016
4782,60904.84169362308,61040.514078107444,60844.97775713206
4783,60903.958612797374,61038.314234365025,60842.03827878007
4784,60903.140945366176,61036.10511359668,60835.33530884771
4785,60900.16463591662,61029.84697788358,60829.599394292636
4786,60894.506377292724,61022.87787345683,60829.36854159822
4787,60891.104880778934,61019.691657337426,60827.30161270962
4788,60885.479328852285,61018.077974766114,60826.222747097716
4789,60884.825194907346,61017.73292501984,60819.28958298303
4790,60883.9094073844,61015.0581312258,60818.2158176745
4791,60874.68611876048,61014.1593650827,60816.47635182428
4792,60870.990261971456,61013.25156618344,60807.63939195528
4793,60870.49966151273,61013.15548578515,60807.36815543155
4794,60863.69666848517,61001.17266263057,60801.247733369084
4795,60862.68276087049,60999.55983164005,60800.47077352777
4796,60858.65983710899,60993.611021865465,60799.89316308436
4797,60852.64180481537,60979.31577469137,60799.87050196796
4798,60837.66213747583,60978.34765814471,60793.33364449791
4799,60835.47078876021,60976.39937237522,60792.58601075732
4800,60834.55500123727,60975.60902219101,60790.85687929824
4801,60822.68247013627,60974.12446821919,60784.74013660468
4802,60821.63585582434,60968.52684201306,60783.898593384954
4803,60819.05202674176,60968.00249019297,60783.89758787042
4804,60817.51481197109,60967.85120318566,60765.7770532786
4805,60812.70692747566,60966.387442481326,60764.16315356367
4806,60809.20731087012,60955.19981408999,60763.58611911724
4807,60803.81070582421,60953.873230578014,60761.21924965499
4808,60802.79679820953,60952.135736701006,60761.16459382972
4809,60800.016728943454,60938.38307126323,60740.12081623588
4810,60790.8261470168,60936.25072777621,60735.637726784684
4811,60790.302839860815,60935.80398319058,60735.47933824744
4812,60790.10659967735,60931.81254605429,60734.89990562306
4813,60786.41074288833,60929.621970489396,60731.04693922709
4814,60781.40661820939,60923.0150648787,60729.89288171012
4815,60773.884077842355,60914.35460435087,60729.41989705075
4816,60772.54310325519,60914.09962262493,60728.98650436106
4817,60768.06228573223,60912.923050209305,60728.9676380981
4818,60766.98296472305,60905.85912233745,60723.10325059044
4819,60766.36153747535,60902.98045551896,60720.77310068751
4820,60758.61005022758,60900.48447182122,60720.53139540627
4821,60753.67133894313,60890.870486734995,60720.40452213995
4822,60743.36872931003,60889.287502951476,60720.35794767703
4823,60742.223994906366,60885.35380657798,60719.75232883606
4824,60740.981140410935,60883.578211312575,60717.962017248894
4825,60740.261593071504,60874.951943644075,60715.53108002841
4826,60732.51010582375,60870.15731882292,60710.57893431067
4827,60730.87477096133,60864.11861205494,60708.7979250737
4828,60727.11350077783,60863.64612088378,60704.35624181973
4829,60718.773292979604,60863.08713976254,60689.10371456484
4830,60717.00713132822,60857.91795872496,60688.4557598875
4831,60715.11014288784,60855.26272558272,60687.6474677508
4832,60711.15263252084,60854.787989356795,60687.64584021072
4833,60710.46579187863,60851.06828327652,60686.873010049094
4834,60709.94248472266,60848.912981532485,60680.450332363675
4835,60697.48123307121,60844.690891372156,60680.43610425154
4836,60696.14025848404,60844.6341462621,60677.26205773853
4837,60694.34139013541,60834.24509061271,60676.70282327788
4838,60689.762452520714,60830.915166049876,60672.97997717535
4839,60687.93087747481,60827.10112006397,60672.16255329143
4840,60676.123759768314,60813.85691059153,60669.626331046886
4841,60666.704230960895,60812.41271257059,60665.97390772869
4842,60655.87831417185,60811.36282322164,60660.389774791096
4843,60655.35500701586,60808.56654078124,60657.178101771984
4844,60652.607644447045,60802.043815733734,60651.67688633575
4845,60652.051630593836,60779.08271639562,60640.51752163816
4846,60648.02870683233,60773.53929737388,60639.80123504223
4847,60647.63622646535,60766.86839090119,60639.11839863033
4848,60644.13660985982,60762.4040081511,60615.49577327221
4849,60636.77760297906,60752.86261616334,60612.328410857765
4850,60633.34339976802,60751.266707286384,60609.48388342982
4851,60633.277986373534,60750.408723891764,60603.65909280324
4852,60627.71784784138,60747.02472151105,60598.388661032164
4853,60620.097187382606,60746.317085455164,60595.10104614154
4854,60617.34982481377,60744.498440572715,60593.823215008924
4855,60615.58366316239,60740.92104918101,60592.833273246935
4856,60608.911496923836,60740.62026478171,60590.66868870145
4857,60607.96300270363,60737.56214581065,60589.323378022375
4858,60606.360374538475,60734.38595798685,60588.13069363228
4859,60604.65962628158,60729.84880635866,60585.80812743886
4860,60596.97355242832,60725.35636471378,60582.13651688711
4861,60583.596513253935,60723.790907805866,60581.953569485035
4862,60576.79352022635,60720.31167137688,60575.71489309613
4863,60575.71419921717,60710.27335514914,60571.22678894715
4864,60575.452545639186,60703.41655888504,60553.49741566667
4865,60570.38300756576,60700.93351307167,60538.37166468469
4866,60563.84166811618,60692.82289649413,60537.85743479172
4867,60563.44918774918,60692.63783046658,60537.738897787654
4868,60556.28642105191,60684.20951214333,60536.96632223564
4869,60554.29131251979,60675.84605866054,60533.70177804034
4870,60554.25860582253,60662.695020622254,60531.78793080817
4871,60548.567640501395,60660.51046704488,60531.20432629362
4872,60542.484194813274,60658.028986753,60530.30518095969
4873,60542.255247932546,60654.21876347662,60525.34985674209
4874,60537.67631031784,60630.96647087747,60520.79461912558
4875,60533.06466600586,60630.075916810056,60518.8629509235
4876,60526.78498013426,60624.80044907312,60504.03851820344
4877,60525.607539033335,60622.03625380991,60490.14621966828
4878,60522.07521573056,60606.96560619389,60486.561180242716
4879,60516.64590398742,60606.44652860285,60484.84110715816
4880,60513.50606105161,60605.551163461765,60460.01684059128
4881,60509.71208417085,60603.571182954336,60440.23981407778
4882,60505.59104031762,60598.654695046636,60437.37137989264
4883,60498.526393712054,60596.89861663596,60436.38441428294
4884,60495.09219050102,60584.97029646601,60435.94290941865
4885,60486.424915730335,60583.65382278466,60433.04465895665
4886,60483.612139767014,60582.965481314975,60432.363401666706
4887,60483.15424600554,60580.01361266282,60431.23170463019
4888,60483.08883261104,60565.73180048199,60428.36259171333
4889,60482.30387187709,60563.81491984471,60425.747554037385
4890,60479.49109591378,60560.66459390443,60420.20802608474
4891,60478.31365481283,60558.58754128508,60417.35432854097
4892,60469.84262022563,60555.20476097182,60415.673293765154
4893,60464.446015179725,60548.394858573374,60411.741731446324
4894,60460.88098517968,60540.2357418293,60408.47570388035
4895,60459.34377040905,60536.70486559886,60405.62909454772
4896,60456.75994132646,60536.61150667916,60402.97467414329
4897,60444.821996830964,60533.27522165749,60401.72647811972
4898,60439.22915160156,60527.03324735985,60394.65086866425
4899,60427.814514262056,60526.88238553364,60387.82712782411
4900,60420.78257435375,60522.338238785276,60387.565822013676
4901,60417.577318023454,60520.49408228986,60385.68580460324
4902,60405.99914719767,60515.31168866838,60384.44022977933
4903,60394.15932279393,60512.229967171224,60382.31845111992
4904,60382.71197875715,60510.30732946474,60380.3578489977
4905,60382.057844812196,60507.780309686874,60373.67223911399
4906,60380.095442977305,60507.76277557362,60372.33806394633
4907,60374.53530444517,60499.13466539795,60359.75951699538
4908,60370.57779407816,60497.83251314294,60353.689349427084
4909,60364.13457472033,60496.72602811324,60342.74399471732
4910,60363.87292114234,60495.41712248856,60333.14920614814
4911,60360.144357656085,60494.24919632768,60329.84339299175
4912,60359.359396922126,60492.77188521942,60326.417171496
4913,60345.94965105049,60491.34580005754,60325.69900728822
4914,60345.39363719727,60487.50733870535,60320.91227285214
4915,60342.25379426145,60481.54123803307,60319.74187251308
4916,60329.1711153623,60472.58456104224,60317.26337573751
4917,60328.876755087054,60470.9117716823,60310.9776394141
4918,60322.498949123714,60466.58068221316,60304.964645742395
4919,60322.00834866499,60459.272375771456,60301.58104491383
4920,60320.76549416957,60457.05222508558,60297.78361212904
4921,60319.45722627964,60455.95614994576,60293.62997745513
4922,60300.585461967596,60452.99596481287,60289.438789696505
4923,60300.16027490339,60452.82217066172,60289.057158289164
4924,60299.73508783915,60451.87878836215,60287.90626508284
4925,60295.45051049968,60447.956730207756,60283.36140085174
4926,60293.71705554555,60440.385452747694,60282.79787706095
4927,60285.37684774731,60440.16316051681,60274.353422143475
4928,60280.20918958215,60438.185950498155,60271.514051871636
4929,60280.143776187644,60426.39518324933,60267.78877783996
4930,60279.71858912341,60425.84962311873,60264.1150866477
4931,60273.83138361881,60424.65391568043,60261.51940284155
4932,60271.9998085729,60422.553041715575,60250.078022097456
4933,60263.33253380221,60399.40038604186,60248.218456839066
4934,60255.31939297646,60398.21055386563,60245.1234520278
4935,60253.19345765536,60395.09826498859,60227.17878058931
4936,60244.39535609566,60386.95858323027,60223.095507602266
4937,60238.11567022406,60381.604062772974,60222.585783210154
4938,60235.62996123321,60378.6533267212,60222.140756456996
4939,60229.71004903134,60376.65006884802,60221.199407703476
4940,60227.2243400405,60375.03251352747,60218.76877049819
4941,60222.87434930653,60374.34865514291,60217.87280982385
4942,60221.20630774688,60373.10110576749,60216.35526111627
4943,60215.12286205878,60362.35219804318,60215.13245996939
4944,60210.870991416545,60359.9248058517,60212.54240489551
4945,60206.42288059082,60352.52798948491,60211.21325287297
4946,60203.4792778385,60352.048088617594,60192.37487688807
4947,60202.596197012805,60348.94069491565,60186.945878575156
4948,60199.68530095774,60342.92839747967,60178.303396345626
4949,60191.11614627879,60336.37890831131,60168.36389409771
4950,60190.7890793063,60331.20323657015,60165.63908590763
4951,60186.60262205858,60329.24418303707,60164.853968517054
4952,60181.467670590646,60323.310215748716,60161.86808202678
4953,60177.24850664567,60319.72829694872,60160.830018962464
4954,60175.41693159979,60314.861255556316,60154.46848408867
4955,60170.609047104335,60311.159985800055,60149.48748468508
4956,60170.47822031535,60307.70745315115,60148.8702741429
4957,60166.259056370356,60305.71281409945,60148.51212255785
4958,60164.721841599705,60304.2450175308,60136.71514501156
4959,60160.0774905905,60296.3893729489,60128.7535498588
4960,60149.611347471175,60295.3358736941,60128.6377275684
4961,60144.31286251701,60292.09099308076,60127.17154953578
4962,60144.149329030755,60288.372726397654,60126.84116466881
4963,60143.822262058275,60284.23490811016,60125.322682089594
4964,60143.822262058275,60283.70985655994,60115.17745598617
4965,60141.95798031515,60278.163233903186,60114.72923372321
4966,60139.37415123256,60276.062619284035,60114.23617303844
4967,60138.65460389311,60273.76124361404,60112.2098437891
4968,60127.99222059029,60270.278168545934,60110.511294657255
4969,60125.4738049022,60254.316084763996,60105.86795665718
4970,60123.41328297558,60252.116872773135,60105.2148652075
4971,60122.30125526913,60250.09238376663,60103.35546111216
4972,60118.11479802141,60249.151759036395,60095.2983253757
4973,60116.74111673699,60248.50145074906,60094.33134597192
4974,60115.56367563607,60247.156562033335,60090.04978885752
4975,60103.98550481032,60243.03219129251,60083.6344213103
4976,60098.06559260845,60241.06333122371,60081.39693819839
4977,60097.803939030455,60238.00369357435,60080.66467683366
4978,60080.07690912208,60226.47457021594,60080.00085749053
4979,60068.95663205778,60226.242065338825,60078.74898375909
4980,60063.65814710361,60216.19004734734,60078.12279438106
4981,60063.26566673664,60215.72123052739,60071.07070132094
4982,60060.452890773304,60214.28852900721,60066.22897224566
4983,60057.738234901735,60213.76818152303,60064.671995505625
4984,60053.22471068154,60210.55551373478,60063.95784411466
4985,60052.60328343381,60194.46370297751,60059.48600848906
4986,60051.2296021494,60193.978213305876,60058.22827588918
4987,60042.464207286954,60191.27673593889,60055.91702433912
4988,60038.08150985574,60181.664523826184,60046.363775896236
4989,60034.84354682819,60181.40729753311,60043.82172544894
4990,60028.46574086485,60176.55263106848,60042.73972134645
4991,60025.78379169052,60160.0708594127,60037.34201860144
4992,60024.54093719511,60142.22706171236,60035.60640309747
4993,60016.62591646109,60140.363999209934,60034.85893614399
4994,60014.79434141521,60139.79788716617,60017.096019907796
4995,60006.32330682799,60137.65119844289,60015.06455744575
4996,59998.66993967196,60136.18951691342,60015.00821687785
4997,59997.10001820409,60130.53062962339,60009.63995108942
4998,59993.14250783709,60127.70075218208,60005.44240499785
4999,59992.97897435084,60120.93307214603,60004.25067232517
5000,59991.44175958018,60117.284890460025,60003.39452973804
5001,59984.73688664437,60116.11202503735,59996.82725526422
5002,59982.44741783701,60112.819254071124,59996.16046099312
5003,59977.704946736056,60110.34069091612,59995.79550266596
5004,59972.11210150667,60105.99060007594,59993.9722213668
5005,59966.61737636902,60101.32871024821,59980.712379722674
5006,59964.58956113964,60099.705397240105,59978.4667638848
5007,59963.87001380019,60093.48790562928,59977.81816349732
5008,59957.59032792858,60090.78143088762,59977.39603092197
5009,59951.277935359736,60089.426335191594,59974.17197111458
5010,59949.31553352486,60088.93608068401,59969.128352753556
5011,59936.20014792842,60086.12678553647,59966.78186079021
5012,59932.504291139405,60084.346438462344,59965.81387684894
5013,59929.200914717396,60082.10272758521,59964.37568170932
5014,59925.99565838708,60079.36451336619,59963.68253653029
5015,59922.36521499258,60073.28747025395,59962.475121964235
5016,59918.01522425859,60067.847353117555,59962.1909446854
5017,59912.88027279067,60063.49428679023,59960.51916231634
5018,59909.903963341116,60060.504512318366,59956.58177634333
5019,59909.47877627688,60055.10402550143,59954.56670789808
5020,59906.306226643836,60053.0661716741,59943.1022984021
5021,59901.9235292126,60043.99341536884,59942.34860674611
5022,59900.909621597915,60043.324357482525,59940.15798520797
5023,59900.647968019926,60037.082762199214,59935.72975538681
5024,59893.35437453366,60035.16321065679,59931.60156764804
5025,59887.140102056546,60026.147509897026,59929.18247580946
5026,59877.360799579415,60025.61076843584,59928.11559123397
5027,59872.225848111506,60024.34256816232,59926.569177519596
5028,59868.36645783623,60018.469339797666,59924.23780070477
5029,59864.572480955474,60016.93183947166,59919.67110004503
5030,59859.50294288205,60016.39491314923,59918.62328645079
5031,59856.59204682698,60008.23584604903,59906.37175208619
5032,59845.798836735165,60006.22245046134,59905.8892033942
5033,59845.700716643434,60005.83981093703,59901.804613353095
5034,59844.26162196451,60005.67379760659,59899.90841790646
5035,59840.23869820302,60003.42724468903,59896.321192036674
5036,59829.5109015057,59999.49123531696,59894.65068397752
5037,59826.665418845114,59993.529979307736,59885.362469007414
5038,59825.74963132218,59988.444924241965,59885.20901746098
5039,59816.52634269828,59983.6009132347,59874.22288059091
5040,59809.62522957896,59966.59094999836,59874.1810020357
5041,59807.13952058811,59963.81351639039,59873.86658875751
5042,59804.52298480828,59960.57163220287,59870.49534493681
5043,59794.25308187244,59954.97370924717,59867.96785236307
5044,59790.45910499168,59953.78297462587,59863.37253878505
5045,59788.92189022102,59947.22803317898,59855.17246767156
5046,59784.27753921182,59945.379580371206,59855.030775815
5047,59783.8523521476,59944.128532920746,59853.87749205733
5048,59779.33882792738,59940.0050355385,59850.00180466961
5049,59773.582449211746,59939.00277421072,59848.70534538728
5050,59767.98960398234,59938.42860022936,59843.89695879817
5051,59764.94788113829,59933.402365301896,59842.9106520349
5052,59764.91517444104,59932.17636071882,59840.90702516838
5053,59763.2471328814,59928.10335147073,59837.96272663817
5054,59758.63548856944,59926.606360333186,59831.514771095346
5055,59754.87421838593,59924.02276103025,59830.06687896885
5056,59751.276481688656,59923.646467798564,59828.86996232321
5057,59750.29528077122,59919.3714424637,59826.41046254509
5058,59749.70656022075,59917.245300226896,59824.06705255844
5059,59748.62723921157,59915.65679215463,59819.234012806264
5060,59748.62723921157,59912.58359838253,59807.43483889354
5061,59748.463705725335,59905.99045712444,59804.13790913431
5062,59746.37047710146,59904.129526434896,59793.21025537882
5063,59743.95018150511,59900.47325859644,59789.64822389831
5064,59741.104698844545,59898.98961543892,59788.19113692204
5065,59729.035927560064,59895.91621624162,59785.60119693515
5066,59716.18219554162,59892.35992938469,59783.580925617476
5067,59713.63107315629,59883.28905323085,59781.5771143049
5068,59711.537844532424,59876.23243821168,59781.107345445555
5069,59709.83709627553,59873.17788454625,59776.57359886832
5070,59706.23935957827,59872.27106359661,59774.284546219715
5071,59702.085609027774,59868.06795165101,59770.898923919776
5072,59697.08148434883,59863.14881218911,59767.50069787268
5073,59693.22209407358,59862.41643862007,59765.10262667755
5074,59680.499188844144,59857.79704924244,59762.06769905402
5075,59675.52777086245,59856.34215524389,59753.46704763908
5076,59674.02326278906,59851.683098414556,59751.27728653426
