time,price
711,44.984559261508146
712,44.984559261508146
713,45.74700941783964
714,46.53575095546981
715,46.53575095546981
716,46.53575095546981
717,42.84243738793682
718,41.52420854733291
719,40.78856326295943
720,38.340808108433265
721,35.604178804937526
722,33.94976223371461
723,32.97429615588092
724,32.39777310953857
725,32.39777310953857
726,32.231558459611314
727,32.39777310953857
728,33.94976223371461
729,36.813768996664926
730,40.17906603066493
731,40.210002081191845
732,39.09340676502571
733,37.54708803458066
734,36.43444399212649
735,36.813768996664926
736,36.815651254011556
737,37.54708803458066
738,40.587572263853815
739,41.20722985282937
740,40.210002081191845
741,36.815651254011556
742,35.604178804937526
743,35.604178804937526
744,33.80383819493106
745,31.63628293289445
746,30.98147701262109
747,30.98147701262109
748,30.98147701262109
749,30.98147701262109
750,31.881215435644343
751,33.372420406537806
752,36.07255216857007
753,39.09340676502571
754,40.210002081191845
755,40.587572263853815
756,40.28467993239372
757,39.09340676502571
758,38.593050265578945
759,38.593050265578945
760,40.17906603066493
761,40.587572263853815
762,41.2612076340264
763,41.20722985282937
764,40.210002081191845
765,36.815651254011556
766,35.604178804937526
767,34.10548628412116
768,31.70888453963054
769,32.39777310953857
770,32.39262250551554
771,32.3908735058514
772,32.3908735058514
773,32.39777310953857
774,32.771752180703906
775,38.593050265578945
776,42.84243738793682
777,43.18517689226222
778,43.18517689226222
779,43.18517689226222
780,43.18517689226222
781,42.95159313550515
782,42.84243738793682
783,42.95159313550515
784,43.18517689226222
785,42.95159313550515
786,43.18517689226222
787,43.18517689226222
788,43.18517689226222
789,42.17302430386889
790,41.0841325589958
791,40.210002081191845
792,36.813768996664926
793,34.63972750989089
794,34.63972750989089
795,34.63949658677977
796,34.639727509890896
797,34.65196181631864
798,36.893985156931066
799,42.17302430386889
800,46.13800949703657
801,46.18462222627216
802,46.18462222627216
803,46.18462222627216
804,46.18462222627216
805,46.13800949703657
806,46.13800949703657
807,45.74700941783964
808,46.18462222627216
809,46.18462222627216
810,46.18462222627216
811,46.18462222627216
812,46.18462222627216
813,44.984559261508146
814,43.18517689226222
815,42.17302430386889
816,41.0841325589958
817,34.58456661562561
818,34.58456661562561
819,34.58127256305469
820,34.58456661562561
821,34.59271651632207
822,36.813768996664926
823,41.20722985282937
824,43.53344444808982
825,46.070665327657466
826,46.070665327657466
827,46.070665327657466
828,46.070665327657466
829,44.984559261508146
830,43.53344444808982
831,43.53344444808982
832,44.612786039640895
833,44.984559261508146
834,43.18517689226222
835,43.18517689226222
836,42.95159313550515
837,42.84243738793682
838,41.52420854733291
839,40.587572263853815
840,37.54708803458066
841,30.813099420644342
842,29.05302850163054
843,27.98456047565145
844,27.98456047565145
845,29.05302850163054
846,29.05302850163054
847,30.813099420644342
848,31.70888453963054
849,33.17784119093753
850,33.94976223371461
851,33.52082080553857
852,33.33036158918637
853,32.39777310953857
854,31.70888453963054
855,31.63628293289445
856,32.231558459611314
857,32.231558459611314
858,31.881215435644343
859,31.881215435644343
860,31.881215435644343
861,31.63628293289445
862,31.63628293289445
863,30.98147701262109
864,29.05302850163054
865,31.14675240695988
866,31.146752406959884
867,31.14507067651372
868,31.146752406959884
869,31.146752406959884
870,31.70888453963054
871,34.86036271660796
872,40.210002081191845
873,41.52420854733291
874,41.52420854733291
875,41.52420854733291
876,41.52420854733291
877,40.78856326295943
878,40.587572263853815
879,40.78856326295943
880,41.52420854733291
881,41.52420854733291
882,41.52420854733291
883,41.52420854733291
884,41.52420854733291
885,41.52420854733291
886,40.78856326295943
887,40.210002081191845
888,36.43444399212649
889,34.10548628412116
890,32.97429615588092
891,32.39777310953857
892,32.231558459611314
893,32.39777310953857
894,33.17784119093753
895,38.340808108433265
896,41.52420854733291
897,42.92259931328668
898,42.17302430386889
899,41.52420854733291
900,41.52420854733291
901,40.210002081191845
902,39.37465429395943
903,38.593050265578945
904,40.210002081191845
905,40.17906603066493
906,38.593050265578945
907,36.813768996664926
908,35.604178804937526
909,33.52082080553857
910,31.881215435644343
911,30.98147701262109
912,26.59196385939374
913,20.23950859598054
914,20.232869924986133
915,20.23236278555218
916,20.23236278555218
917,20.232869924986133
918,20.232869924986133
919,20.233962432809268
920,21.293754747231954
921,22.716212048191135
922,22.995509730620327
923,22.995509730620327
924,22.716212048191135
925,22.4436175
926,22.4436175
927,22.716212048191135
928,22.995509730620327
929,26.40425588413882
930,26.975501805803844
931,26.975501805803844
932,26.975501805803844
933,26.975501805803844
934,26.975501805803844
935,26.975501805803844
936,26.40425588413882
937,28.968680656603627
938,28.94812985733721
939,28.945648324205134
940,28.938412127280337
941,28.948129857337214
942,29.05302850163054
943,32.58968689279777
944,35.65792637193106
945,38.340808108433265
946,38.593050265578945
947,38.593050265578945
948,38.593050265578945
949,38.593050265578945
950,38.593050265578945
951,38.593050265578945
952,38.593050265578945
953,38.340808108433265
954,38.340808108433265
955,38.340808108433265
956,38.340808108433265
957,38.593050265578945
958,36.43444399212649
959,33.52082080553857
960,31.881215435644343
961,31.155289784237212
962,31.146752406959884
963,31.144290021393022
964,31.14507067651372
965,31.155289784237215
966,32.39777310953857
967,37.54708803458066
968,41.52420854733291
969,41.52420854733291
970,41.52420854733291
971,41.52420854733291
972,41.52420854733291
973,41.52420854733291
974,34.58127256305469
975,34.10548628412116
976,38.593050265578945
977,40.587572263853815
978,40.587572263853815
979,40.587572263853815
980,41.52420854733291
981,41.20722985282937
982,38.593050265578945
983,35.88360945089089
984,33.372420406537806
985,34.58127256305469
986,34.42186758793106
987,34.42186758793106
988,34.58127256305469
989,34.587866337557934
990,35.65792637193106
991,41.52420854733291
992,45.74700941783964
993,46.13800949703657
994,46.13800949703657
995,46.13800949703657
996,46.13800949703657
997,46.13800949703657
998,45.74700941783964
999,44.984559261508146
1000,45.74700941783964
1001,46.13800949703657
1002,46.13800949703657
1003,46.13800949703657
1004,46.13800949703657
1005,44.984559261508146
1006,42.17302430386889
1007,40.587572263853815
1008,36.813768996664926
1009,41.52420854733291
1010,41.20722985282937
1011,41.20722985282937
1012,41.52420854733291
1013,41.52420854733291
1014,42.50509536484597
1015,44.984559261508146
1016,58.0445925898631
1017,58.0445925898631
1018,58.0445925898631
1019,58.0445925898631
1020,58.0445925898631
1021,58.0445925898631
1022,55.65100114356267
1023,56.23069907688519
1024,58.0445925898631
1025,58.0445925898631
1026,58.0445925898631
1027,58.0445925898631
1028,58.0445925898631
1029,47.35216764369279
1030,43.18517689226222
1031,41.846101634375955
1032,40.17906603066493
1033,36.813768996664926
1034,35.604178804937526
1035,34.64328270076482
1036,34.645631125448226
1037,35.33821469872096
1038,36.815651254011556
1039,41.52420854733291
1040,44.984559261508146
1041,46.13800949703657
1042,44.612786039640895
1043,42.84243738793682
1044,41.52420854733291
1045,40.78856326295943
1046,40.17906603066493
1047,39.09340676502571
1048,40.587572263853815
1049,41.52420854733291
1050,41.68831098456117
1051,43.18517689226222
1052,42.17302430386889
1053,40.78856326295943
1054,38.593050265578945
1055,37.54708803458066
1056,35.65792637193106
1057,33.52082080553857
1058,32.771752180703906
1059,32.39777310953857
1060,32.231558459611314
1061,32.231558459611314
1062,31.881215435644343
1063,31.881215435644343
1064,33.33036158918637
1065,34.86036271660796
1066,35.98861128988092
1067,35.360593903578945
1068,34.58127256305469
1069,33.372420406537806
1070,32.39777310953857
1071,32.39777310953857
1072,33.17784119093753
1073,34.63972750989089
1074,36.815651254011556
1075,40.210002081191845
1076,37.54708803458066
1077,35.604178804937526
1078,34.10548628412116
1079,34.58127256305469
1080,32.97429615588092
1081,31.881215435644343
1082,30.98147701262109
1083,30.98147701262109
1084,30.813099420644342
1085,30.366159739833503
1086,29.05302850163054
1087,28.40964240275747
1088,29.05302850163054
1089,30.98147701262109
1090,31.124824693703907
1091,30.98147701262109
1092,30.98147701262109
1093,29.05302850163054
1094,26.782359785764413
1095,26.975501805803844
1096,29.05302850163054
1097,30.813099420644342
1098,31.881215435644343
1099,34.01778653889089
1100,33.52082080553857
1101,32.771752180703906
1102,32.40963337205469
1103,32.97429615588092
1104,32.39777310953857
1105,31.70888453963054
1106,31.70888453963054
1107,31.708884539630535
1108,31.70888453963054
1109,31.881215435644343
1110,32.97429615588092
1111,36.815651254011556
1112,40.78856326295943
1113,41.52420854733291
1114,41.20722985282937
1115,40.78856326295943
1116,40.210002081191845
1117,38.877082818164965
1118,37.54708803458066
1119,37.54708803458066
1120,40.17906603066493
1121,40.78856326295943
1122,41.52420854733291
1123,42.25383084844778
1124,42.24364200115683
1125,41.52420854733291
1126,40.78856326295943
1127,40.587572263853815
1128,38.340808108433265
1129,36.27595576493106
1130,35.65792637193106
1131,35.65792637193106
1132,35.65792637193106
1133,35.98861128988092
1134,38.340808108433265
1135,41.90102600402572
1136,46.13800949703657
1137,47.48931444526374
1138,46.94040966319242
1139,46.53575095546981
1140,46.53575095546981
1141,45.74700941783964
1142,44.984559261508146
1143,44.984559261508146
1144,45.362580765930154
1145,46.13800949703657
1146,47.48931444526374
1147,47.505030046655236
1148,47.35216764369279
1149,43.18517689226222
1150,41.52420854733291
1151,40.78856326295943
1152,38.340808108433265
1153,35.98861128988092
1154,34.86036271660796
1155,34.86036271660796
1156,34.86036271660796
1157,34.86036271660796
1158,36.815651254011556
1159,41.52420854733291
1160,45.74700941783964
1161,46.44248128778885
1162,46.42711719849485
1163,46.42336431469115
1164,44.612786039640895
1165,42.50509536484597
1166,41.52420854733291
1167,41.52420854733291
1168,42.17302430386889
1169,42.50509536484597
1170,43.18517689226222
1171,46.13800949703657
1172,44.984559261508146
1173,41.846101634375955
1174,40.587572263853815
1175,38.340808108433265
1176,34.86036271660796
1177,33.33036158918637
1178,32.42611261019548
1179,32.42611261019548
1180,32.42611261019548
1181,33.17784119093753
1182,34.86036271660796
1183,40.210002081191845
1184,42.84243738793682
1185,43.18517689226222
1186,41.52420854733291
1187,40.78856326295943
1188,40.587572263853815
1189,38.593050265578945
1190,37.54708803458066
1191,37.54708803458066
1192,40.17906603066493
1193,40.78856326295943
1194,41.90102600402572
1195,43.18517689226222
1196,43.18517689226222
1197,41.52420854733291
1198,40.28467993239372
1199,38.340808108433265
1200,35.604178804937526
1201,33.52082080553857
1202,32.771752180703906
1203,32.39777310953857
1204,32.231558459611314
1205,32.39777310953857
1206,33.17784119093753
1207,37.300067720578944
1208,41.20722985282937
1209,40.895053874098316
1210,37.54708803458066
1211,35.604178804937526
1212,33.80383819493106
1213,33.17784119093753
1214,32.771752180703906
1215,32.771752180703906
1216,34.63972750989089
1217,36.815651254011556
1218,40.587572263853815
1219,42.17302430386889
1220,41.52420854733291
1221,40.17906603066493
1222,36.815651254011556
1223,35.604178804937526
1224,32.97429615588092
1225,31.63628293289445
1226,30.813099420644342
1227,29.05302850163054
1228,29.05302850163054
1229,29.05302850163054
1230,29.05302850163054
1231,29.05302850163054
1232,31.124824693703907
1233,32.58968689279777
1234,33.52082080553857
1235,33.80383819493106
1236,33.33036158918637
1237,32.39777310953857
1238,31.63628293289445
1239,31.70888453963054
1240,32.39777310953857
1241,33.52082080553857
1242,35.98861128988092
1243,38.69289514230448
1244,38.69289514230448
1245,36.813768996664926
1246,34.86036271660796
1247,34.86036271660796
1248,33.372420406537806
1249,32.231558459611314
1250,31.63628293289445
1251,31.124824693703907
1252,30.98147701262109
1253,30.98147701262109
1254,30.813099420644342
1255,29.05302850163054
1256,30.98147701262109
1257,31.70888453963054
1258,32.39777310953857
1259,31.881215435644343
1260,32.231558459611314
1261,31.70888453963054
1262,31.124824693703907
1263,30.98147701262109
1264,31.70888453963054
1265,32.39777310953857
1266,34.67619530950032
1267,37.54708803458066
1268,36.578130923500325
1269,34.10548628412116
1270,32.771752180703906
1271,32.97429615588092
1272,31.70888453963054
1273,31.14507067651372
1274,31.144290021393022
1275,31.129079703802137
1276,31.129079703802137
1277,31.13423285808286
1278,31.146752406959884
1279,34.10548628412116
1280,39.09340676502571
1281,41.0841325589958
1282,41.20722985282937
1283,41.52420854733291
1284,41.52420854733291
1285,41.52420854733291
1286,41.52420854733291
1287,41.52420854733291
1288,41.52420854733291
1289,41.52420854733291
1290,41.52420854733291
1291,41.52420854733291
1292,41.52420854733291
1293,41.52420854733291
1294,40.210002081191845
1295,38.340808108433265
1296,34.86036271660796
1297,32.97429615588092
1298,32.231558459611314
1299,32.231558459611314
1300,32.231558459611314
1301,32.231558459611314
1302,33.372420406537806
1303,38.593050265578945
1304,41.52420854733291
1305,41.52420854733291
1306,40.210002081191845
1307,38.593050265578945
1308,38.593050265578945
1309,38.091841817011556
1310,38.593050265578945
1311,40.17906603066493
1312,40.587572263853815
1313,41.0841325589958
1314,41.52420854733291
1315,42.92606919381244
1316,42.92259931328668
1317,41.20722985282937
1318,40.210002081191845
1319,38.593050265578945
1320,35.88360945089089
1321,34.86036271660796
1322,34.86036271660796
1323,34.86036271660796
1324,34.86036271660796
1325,34.86036271660796
1326,36.578130923500325
1327,41.52420854733291
1328,43.88737488538868
1329,44.612786039640895
1330,42.17302430386889
1331,41.20722985282937
1332,41.20722985282937
1333,40.587572263853815
1334,40.587572263853815
1335,41.0841325589958
1336,41.52420854733291
1337,43.18517689226222
1338,46.42336431469115
1339,46.479101643521744
1340,46.47762679735013
1341,45.74700941783964
1342,42.84243738793682
1343,41.52420854733291
1344,39.37465429395943
1345,36.578130923500325
1346,34.86036271660796
1347,34.58127256305469
1348,34.42186758793106
1349,34.86036271660796
1350,36.815651254011556
1351,41.68831098456117
1352,44.612786039640895
1353,43.53344444808982
1354,41.52420854733291
1355,38.877082818164965
1356,35.98861128988092
1357,34.86036271660796
1358,35.65792637193106
1359,36.813768996664926
1360,38.593050265578945
1361,40.78856326295943
1362,41.52420854733291
1363,42.84243738793682
