node,longitude,latitude,node_name,country,RDcost
378,"12,74744423","48,14875584",Umspannwerk Pirach,DE,305239.4592389338
379,"11,81070255","50,18376553",Umspannwerk Mechlenreuth,DE,51903.202715777516
380,"12,29688379","48,60690992",Isar,DE,9443.906903368232
381,"8,953681213","49,56744317",Beerfelden,DE,60316.248649523885
382,"10,73466943","51,44018676",Wolkramshausen (220 kV),DE,303.03379072816404
383,"13,0025899","50,86591272",Niederwiesa,DE,39385.936064765345
384,"12,24283692","50,56745317",Umspannwerk Herlasgrün,DE,1011.2784018359677
385,"13,31551585","52,52199937",Umspannwerk Charlottenburg,DE,8.287522147975507e6
386,"11,32695268","49,39347312",Umspannwerk Ludersheim,DE,59190.02763870345
387,"11,50773055","48,76112399",Ingolstadt,DE,70060.69363582325
388,"11,58137052","48,76489405",Irsching,DE,3.2006797795619243e6
389,"7,500061734","51,53517409",Ratsbusch,DE,110.04480123648634
390,"6,97593254","51,03760073",Station Dhünnaue,DE,1952.1852487719016
391,"8,562181934","49,13294994",Umspannwerk Bruchsal-Kändelweg,DE,488.0613196080694
392,"7,942081286","47,65334155",Kavernenkraftwerk Wehr,DE,237772.69420422157
393,"9,068791058","53,56664141",Alfstedt,DE,78.13769832032813
394,"6,741376172","49,35749194",UA Dillinger Hütte Mitte,DE,23216.81755791362
395,"6,749700094","49,36517637",UA Obergraben,DE,872.0719221287868
396,"6,766015645","49,36007715",Station Saarwellingen,DE,1441.0157133194728
397,"12,15040162","49,01275181",Umspannwerk Regensburg,DE,59738.99456499467
398,"7,591359841","51,92844167",Station Münster,DE,89036.6745232781
399,"8,451544373","49,00740291",Karlsruhe-Rintheim,DE,2303.2986062435507
400,"8,99620818","52,37958799",KW Heyden,DE,9.900441923809902
401,"9,377605776","48,81260686",EnBW Umspannwerk Endersbach,DE,71314.10426627431
402,"9,076225436","49,36338696",Obrigheim,DE,0.0
403,"10,19649157","50,0279724",Schweinfurt,DE,8521.245849009652
404,"8,813994194","51,98343663",Umspannwerk Lage,DE,44.15677956528337
405,"10,9729039","49,55850738",Kriegenbrunn,DE,5.128265313393266e6
406,"7,175904389","51,47557825",UW Stahlwerk ThyssenKrupp Nirosta,DE,0.0
407,"8,737572689","51,70016927",Umspannwerk Paderborn Süd,DE,40.76359893509432
408,"10,64146771","53,91916269",Lübeck,DE,457453.175136694
409,"9,487895027","53,63655776",Götzdorf,DE,1.6673022090768127e6
410,"7,958491273","47,57914832",Kavernenkraftwerk Säckingen,DE,161956.90671522226
411,"10,42038956","52,16520043",,DE,112919.30717555468
412,"10,38847218","52,15136493",,DE,165.37386326913247
413,"8,306262651","49,01282584",,DE,0.0
414,"6,214015399","50,94389986",Kirchberg Süd,DE,6821.8329633633175
415,"11,28694383","47,49286246",Silz (AT) - Krün (DE) - Oberbrunn,DE,34667.15635178128
416,"13,50533684","52,47477885",302 Marzahn - Thyrow,DE,0.0
417,"8,53055555","47,91484818",ENGST-KUHMO-VILLI,DE,1842.6562013065611
418,"8,249750457","48,84917737",Daxlanden - Weier,DE,2636.5440884899904
419,"9,459677479","53,86465745",202,DE,5472.834111643245
420,"11,42990658","50,91144646",415,DE,1377.062986708749
421,"7,255017735","53,02671369",Emsland West,DE,28.798005452132834
422,"7,371856394","52,19770665",,DE,341134.2929025266
423,"13,39847083","53,79333188",316,DE,872.6028540291245
424,"7,424745246","51,45925839",Schwerterheide Nord,DE,0.0
425,"7,123360468","51,44734439",Oerkhaus West,DE,3.749946411929683
426,"7,416582614","51,46078236",Witten West,DE,0.0
427,"6,533036531","50,39224278",Selhausen West,DE,3463.38356522398
428,"6,608792268","51,03467877",Neurath 2b,DE,0.0
429,"6,720331675","51,34412358",Meerbusch West,DE,0.0
430,"7,139374734","51,56083139",Hochlarmark West,DE,3444.9557881291253
431,"7,41946378","51,45751009",Haarstrang Ost,DE,0.0
432,"7,17920262","51,42182448",Welper Ost,DE,0.0
433,"7,343713344","51,61310494",Elmenhorst Süd,DE,58854.610387671084
434,"6,522725489","51,32249547",Utfort West,DE,3.147882025116609
435,"6,929092691","50,84415297",Godorf Ost,DE,213383.02198253045
436,"7,09435791","50,82696709",Gremberghoven Ost,DE,24621.16525093826
437,"6,650667414","51,55370227",Wesel Ost,DE,0.0
438,"7,825990433","51,75006755",Uentrop Nord,DE,20.930243880200525
439,"6,928979054","50,84381695",Olefin West,DE,0.0
440,"7,834020743","51,75504035",Gersteinwerk Ost,DE,8.156768942838243
441,"9,137947926","52,84702699",Leitung 2010/2023,DE,0.0
442,"8,334667751","52,07052004",Halle West,DE,22.824691405331418
443,"7,981878319","51,67665157",Geithe West,DE,0.0
444,"9,85241625","51,89876525",Leitung 2030/2001,DE,162747.05000511275
445,"9,413681221","52,02748289",Leitung 3019/3026/3027,DE,24.04584964844216
446,"10,35521499","52,17581096",Leitung 2019/2027/2029,DE,291.4977170094358
447,"10,70374228","47,82641598",K12,DE,93369.73105905506
448,"10,64180254","48,02584927",,DE,28009.353350813166
449,"8,670099217","49,30920228",HD-Neurott - Hüffenhardt,DE,466.24822388929255
450,"9,231870023","51,81011909",,DE,132.44673787073657
451,"10,23416297","48,52893204",Delmensingen - Niederstotzingen - Rotensohl,DE,9830.50254070676
452,"8,743260529","50,16233798",Staudinger - Dörnigheim - Frankfurt Nord,DE,5.6082766330126174e7
453,"9,332230166","54,72102276",Audorf - Jardelund,DE,211464.07382363963
454,"8,085650597","53,60583419",Voslapp,DE,0.0
455,"9,101933","54,193285",Heide/West,DE,1686.2580157870418
456,"7,051379","51,625391",Polsum,DE,59620.480369035955
457,"7,298604","53,563142",Halbemond,DE,225.93893471399966
458,"7,835088","52,450547",Merzen/Neuenkirchen,DE,209.5886521126562
459,"8,444003","53,243491",Elsfleth/West,DE,151.47852380300662
460,"9,12565","52,811949",Mehringen (Grafschaft Hoya),DE,0.0
461,"8,904632","54,792321",Klixbüll (Süd),DE,102455.10248573705
462,"9,222506","53,901798",Büttel,DE,20.601171642813764
463,"8,528034","50,098188",Farbwerke Höchst-Süd,DE,1.0601411297442236e6
464,"10,946784","54,284458",Göhl,DE,98625.71021077935
465,"10,771568","53,908245",Siems,DE,341545.3693094817
466,"10,211286","53,972274",Kreis Segeberg,DE,356794.719823493
467,"11,645959","51,415929",Schraplau/Obhausen,DE,56.33417999350164
468,"8,05915","53,567405",Fedderwarden,DE,591.5065702300824
469,"6,632797","50,853747",Punkt Blatzheim,DE,3614.73261411985
470,"9,167879","47,685342",Kreis Konstanz,DE,10277.952812375286
471,"12,451311","54,097612",Suchraum Gemeinden Sanitz/Dettmannsdorf,DE,674.517030250069
472,"13,292521","53,83934",Alt Tellin/Bartow,DE,160.44007959132392
473,"11,723189","52,78907",Osterburg,DE,3.8401972255201153e6
474,"12,045315","53,241979",Putlitz,DE,81392.91467104977
475,"9,109722","53,971944",Süderdonn,DE,4.001560219270666e6
476,"9,078333","54,510833",Husum/Nord,DE,6.731525081805297e6
477,"7,550436","50,367054",Punkt Metternich,DE,4757.624325042427
478,"9,20233","48,5312",Punkt Rommelsbach,DE,51217.18470483557
479,"10,0620505","48,3189795",Punkt Wullenstetten,DE,27923.281924023126
480,"9,7896597","47,6729955",Punkt Niederwangen,DE,65685.27301738448
481,"11,84747","53,416407",Parchim Süd,DE,40481.84761377074
482,"8,7865593","48,9633781",Mast 115A (Ötisheim),DE,1482.7871612466063
483,"8,255525","47,63777",Gurtweil/Tiengen,DE,190493.01191546308
484,"8,861525753","47,80643532",Beuren,DE,3676.9961232702085
