hour,fuel,RD
8012,80.0,1601.2373513289642
8012,90.0,1210.186023871632
8012,140.0,0.0
8012,150.0,0.0
8012,0.0,0.0
8012,30.0,0.0
8012,40.0,0.0
8012,120.0,16.594686251248852
8012,220.0,0.0
8012,SolarPV,0.0
8012,Wind,0.0
8012,LostLoad,1060.3857527432108
8013,60.0,0.0
8013,70.0,0.0
8013,100.0,2238.7782712927674
8013,110.0,199.15064634340013
8013,130.0,93.36229895291078
8013,221.0,3040.5864670914084
8013,50.0,0.0
8013,80.0,1597.5487544624466
8013,90.0,996.8232510141762
8013,140.0,0.0
8013,150.0,0.0
8013,0.0,0.0
8013,30.0,0.0
8013,40.0,0.0
8013,120.0,0.0
8013,220.0,0.0
8013,SolarPV,0.0
8013,Wind,0.0
8013,LostLoad,912.4648489132063
8014,60.0,0.0
8014,70.0,1035.4872652679612
8014,100.0,1912.5370032890635
8014,110.0,115.6515038222485
8014,130.0,91.22197550365586
8014,221.0,2652.542541273506
8014,50.0,0.0
8014,80.0,1128.8553801182088
8014,90.0,818.9578400135447
8014,140.0,0.0
8014,150.0,0.0
8014,0.0,0.0
8014,30.0,0.0
8014,40.0,0.0
8014,120.0,35.90419490071323
8014,220.0,0.0
8014,SolarPV,0.0
8014,Wind,0.0
8014,LostLoad,789.1177984749089
8015,60.0,0.0
8015,70.0,3127.032706056996
8015,100.0,1437.252057699508
8015,110.0,113.88747214383248
8015,130.0,85.02361504235452
8015,221.0,2396.3179292412815
8015,50.0,0.0
8015,80.0,830.0
8015,90.0,664.7116186601423
8015,140.0,0.0
8015,150.0,0.0
8015,0.0,0.0
8015,30.0,0.0
8015,40.0,0.0
8015,120.0,0.0
8015,220.0,0.0
8015,SolarPV,0.0
8015,Wind,0.0
8015,LostLoad,666.5200555583026
8016,60.0,0.0
8016,70.0,1106.8956946975804
8016,100.0,1154.8548558728562
8016,110.0,112.93391585927884
8016,130.0,79.05072221276825
8016,221.0,2103.124794147866
8016,50.0,0.0
8016,80.0,830.0
8016,90.0,410.00099790847514
8016,140.0,0.0
8016,150.0,0.0
8016,0.0,0.0
8016,30.0,0.0
8016,40.0,0.0
8016,120.0,12.558462729997721
8016,220.0,0.0
8016,SolarPV,0.0
8016,Wind,0.0
8016,LostLoad,526.2365903081713
7681,60.0,-122.2558401726798
7681,70.0,-3313.4811330103007
7681,100.0,0.0
7681,110.0,0.0
7681,130.0,0.0
7681,221.0,0.0
7681,50.0,-121.37515471477747
7681,80.0,0.0
7681,90.0,-0.0
7681,140.0,-0.0
7681,150.0,-0.0
7681,0.0,-0.0
7681,30.0,-0.0
7681,40.0,-0.0
7681,120.0,-0.0
7681,220.0,-0.0
7681,SolarPV,0.0
7681,Wind,-1586.7129206076459
7681,LostLoad,0.0
7682,60.0,-374.96177201344443
7682,70.0,-2767.121066734791
7682,100.0,0.0
7682,110.0,0.0
7682,130.0,0.0
7682,221.0,0.0
7682,50.0,-283.1
7682,80.0,0.0
7682,90.0,-0.0
7682,140.0,-0.0
7682,150.0,-0.0
7682,0.0,-0.0
7682,30.0,-0.0
7682,40.0,-0.0
7682,120.0,-0.0
7682,220.0,-0.0
7682,SolarPV,0.0
7682,Wind,-1399.269630809512
7682,LostLoad,0.0
7683,60.0,-150.5308364546433
7683,70.0,-3761.0371078092876
7683,100.0,0.0
7683,110.0,0.0
7683,130.0,0.0
7683,221.0,0.0
7683,50.0,-119.10000000000001
7683,80.0,0.0
7683,90.0,-0.0
7683,140.0,-0.0
7683,150.0,-0.0
7683,0.0,-0.0
7683,30.0,-0.0
7683,40.0,-0.0
7683,120.0,-0.0
7683,220.0,-0.0
7683,SolarPV,0.0
7683,Wind,-510.8489790646772
7683,LostLoad,0.0
7684,60.0,-29.655128616947447
7684,70.0,-3218.2463894186353
7684,100.0,0.0
7684,110.0,0.0
7684,130.0,0.0
7684,221.0,0.0
7684,50.0,0.0
7684,80.0,0.0
7684,90.0,-0.0
7684,140.0,-0.0
7684,150.0,-0.0
7684,0.0,-0.0
7684,30.0,-0.0
7684,40.0,-0.0
7684,120.0,-0.0
7684,220.0,-0.0
7684,SolarPV,0.0
7684,Wind,-346.15292817558094
7684,LostLoad,0.0
7685,60.0,-188.02819809769179
7685,70.0,-3088.1309047817335
7685,100.0,0.0
7685,110.0,0.0
7685,130.0,0.0
7685,221.0,0.0
7685,50.0,-119.10000000000001
7685,80.0,0.0
7685,90.0,-0.0
7685,140.0,-0.0
7685,150.0,-0.0
7685,0.0,-0.0
7685,30.0,-0.0
7685,40.0,-0.0
7685,120.0,-0.0
7685,220.0,-0.0
7685,SolarPV,0.0
7685,Wind,-676.797449042799
7685,LostLoad,0.0
7686,60.0,-170.08461558295156
7686,70.0,-2724.009016983563
7686,100.0,0.0
7686,110.0,0.0
7686,130.0,0.0
7686,221.0,0.0
7686,50.0,-283.1
7686,80.0,0.0
7686,90.0,-0.0
7686,140.0,-0.0
7686,150.0,-0.0
7686,0.0,-0.0
7686,30.0,-0.0
7686,40.0,-89.62730112495532
7686,120.0,-0.0
7686,220.0,-0.0
7686,SolarPV,0.0
7686,Wind,-520.4452042482527
7686,LostLoad,0.0
7687,60.0,-250.68231509844136
7687,70.0,-3664.1612073574092
7687,100.0,0.0
7687,110.0,0.0
7687,130.0,0.0
7687,221.0,0.0
7687,50.0,-283.1
7687,80.0,0.0
7687,90.0,-0.0
7687,140.0,-0.0
7687,150.0,-0.0
7687,0.0,-0.0
7687,30.0,-0.0
7687,40.0,-119.46559742378149
7687,120.0,-0.0
7687,220.0,-0.0
7687,SolarPV,-0.019680296093882242
7687,Wind,-575.1518854193487
7687,LostLoad,0.0
7688,60.0,-83.20533686676222
7688,70.0,-4866.690453646819
7688,100.0,0.0
7688,110.0,0.0
7688,130.0,0.0
7688,221.0,0.0
7688,50.0,-119.10000000000001
7688,80.0,0.0
7688,90.0,-0.0
7688,140.0,-0.0
7688,150.0,-0.0
7688,0.0,-0.0
7688,30.0,-0.0
7688,40.0,-0.0
7688,120.0,-0.0
7688,220.0,-0.0
7688,SolarPV,-0.2487194068540224
7688,Wind,-192.67887007259816
7688,LostLoad,0.0
7689,60.0,-154.6058127792266
7689,70.0,-5523.194756377892
7689,100.0,0.0
7689,110.0,0.0
7689,130.0,0.0
7689,221.0,0.0
7689,50.0,-283.1
7689,80.0,0.0
7689,90.0,-0.0
7689,140.0,-0.0
7689,150.0,-0.0
7689,0.0,-0.0
7689,30.0,-0.0
7689,40.0,-0.0
7689,120.0,-0.0
7689,220.0,-0.0
7689,SolarPV,-1.7119770756030779
7689,Wind,-428.062963136555
7689,LostLoad,0.0
7690,60.0,-112.6676374354967
7690,70.0,-4304.267251441345
7690,100.0,0.0
7690,110.0,0.0
7690,130.0,0.0
7690,221.0,0.0
7690,50.0,-119.10000000000001
7690,80.0,0.0
7690,90.0,-0.0
7690,140.0,-0.0
7690,150.0,-0.0
7690,0.0,-0.0
7690,30.0,-0.0
7690,40.0,-0.0
7690,120.0,-0.0
7690,220.0,-0.0
7690,SolarPV,-15.348552325432795
7690,Wind,-355.1248255408124
7690,LostLoad,0.0
7691,60.0,-112.64189727199789
7691,70.0,-5510.73238607341
7691,100.0,0.0
7691,110.0,0.0
7691,130.0,0.0
7691,221.0,0.0
7691,50.0,-119.10000000000001
7691,80.0,0.0
7691,90.0,-0.0
7691,140.0,-0.0
7691,150.0,-0.0
7691,0.0,-0.0
7691,30.0,-0.0
7691,40.0,-0.0
7691,120.0,-0.0
7691,220.0,-0.0
7691,SolarPV,-5.8877497674902175
7691,Wind,-51.1762517581911
7691,LostLoad,0.0
7692,60.0,-460.4097500264724
7692,70.0,-4866.467619824516
7692,100.0,0.0
7692,110.0,0.0
7692,130.0,0.0
7692,221.0,0.0
7692,50.0,-119.10000000000001
7692,80.0,0.0
7692,90.0,-0.0
7692,140.0,-0.0
7692,150.0,-0.0
7692,0.0,-0.0
7692,30.0,-0.0
7692,40.0,-0.0
7692,120.0,-0.0
7692,220.0,-0.0
7692,SolarPV,-37.91959970193298
7692,Wind,-90.69409159040153
7692,LostLoad,0.0
7693,60.0,-836.5578350974282
7693,70.0,-1763.07939810339
7693,100.0,0.0
7693,110.0,0.0
7693,130.0,0.0
7693,221.0,0.0
7693,50.0,-2016.5654254992983
7693,80.0,0.0
7693,90.0,-0.0
7693,140.0,-0.0
7693,150.0,-0.0
7693,0.0,-0.0
7693,30.0,-0.0
7693,40.0,-0.0
7693,120.0,-0.0
7693,220.0,-0.0
7693,SolarPV,-39.794360200378804
7693,Wind,-790.8649300824364
7693,LostLoad,0.0
7694,60.0,-1335.9629102837018
7694,70.0,-1707.8566625854132
7694,100.0,0.0
7694,110.0,0.0
7694,130.0,0.0
7694,221.0,0.0
7694,50.0,-1153.6577934982502
7694,80.0,0.0
7694,90.0,-0.0
7694,140.0,-0.0
7694,150.0,-0.0
7694,0.0,-0.0
7694,30.0,-0.0
7694,40.0,-0.0
7694,120.0,-0.0
7694,220.0,-0.0
7694,SolarPV,-35.54072279083955
7694,Wind,-736.8671881892725
7694,LostLoad,0.0
7695,60.0,-579.684022045688
7695,70.0,-3961.1319123494022
7695,100.0,0.0
7695,110.0,0.0
7695,130.0,0.0
7695,221.0,0.0
7695,50.0,-283.1
7695,80.0,0.0
7695,90.0,-0.0
7695,140.0,-0.0
7695,150.0,-0.0
7695,0.0,-0.0
7695,30.0,-0.0
7695,40.0,-0.0
7695,120.0,-0.0
7695,220.0,-0.0
7695,SolarPV,-26.727285870218978
7695,Wind,-674.0901456634049
7695,LostLoad,0.0
7696,60.0,-169.82802571040958
7696,70.0,-4137.736483842057
7696,100.0,0.0
7696,110.0,0.0
7696,130.0,0.0
7696,221.0,0.0
7696,50.0,-119.10000000000001
7696,80.0,0.0
7696,90.0,-0.0
7696,140.0,-0.0
7696,150.0,-0.0
7696,0.0,-0.0
7696,30.0,-0.0
7696,40.0,-0.0
7696,120.0,-0.0
7696,220.0,-0.0
7696,SolarPV,-12.456429027340034
7696,Wind,-379.2731882078207
7696,LostLoad,0.0
7697,60.0,-112.48042413267231
7697,70.0,-4805.873289015209
7697,100.0,0.0
7697,110.0,0.0
7697,130.0,0.0
7697,221.0,0.0
7697,50.0,-119.10000000000001
7697,80.0,0.0
7697,90.0,-0.0
7697,140.0,-0.0
7697,150.0,-0.0
7697,0.0,-0.0
7697,30.0,-0.0
7697,40.0,-0.0
7697,120.0,-0.0
7697,220.0,-0.0
7697,SolarPV,-0.5491799499294887
7697,Wind,-767.4226462255867
7697,LostLoad,0.0
7698,60.0,-113.00889486295085
7698,70.0,-5639.379214493269
7698,100.0,0.0
7698,110.0,0.0
7698,130.0,0.0
7698,221.0,0.0
7698,50.0,-119.10000000000001
7698,80.0,0.0
7698,90.0,-0.0
7698,140.0,-0.0
7698,150.0,-0.0
7698,0.0,-0.0
7698,30.0,-0.0
7698,40.0,-0.0
7698,120.0,-0.0
7698,220.0,-0.0
7698,SolarPV,-1.0069217803577377
7698,Wind,-1651.203666851156
7698,LostLoad,0.0
7699,60.0,-94.20038748864411
7699,70.0,-4418.377088224849
7699,100.0,0.0
7699,110.0,0.0
7699,130.0,0.0
7699,221.0,0.0
7699,50.0,-212.36053041442563
7699,80.0,0.0
7699,90.0,-0.0
7699,140.0,-0.0
7699,150.0,-0.0
7699,0.0,-0.0
7699,30.0,-0.0
7699,40.0,-0.0
7699,120.0,-0.0
7699,220.0,-0.0
7699,SolarPV,0.0
7699,Wind,-1914.9268852163814
7699,LostLoad,0.0
7700,60.0,-253.2844159493102
7700,70.0,-4625.211850924746
7700,100.0,0.0
7700,110.0,0.0
7700,130.0,0.0
7700,221.0,0.0
7700,50.0,-119.10000000000001
7700,80.0,0.0
7700,90.0,-0.0
7700,140.0,-0.0
7700,150.0,-0.0
7700,0.0,-0.0
7700,30.0,-0.0
7700,40.0,-0.0
7700,120.0,-0.0
7700,220.0,-0.0
7700,SolarPV,0.0
7700,Wind,-2261.111026951239
7700,LostLoad,0.0
7701,60.0,-793.552129909431
7701,70.0,-2273.6986760221907
7701,100.0,0.0
7701,110.0,0.0
7701,130.0,0.0
7701,221.0,0.0
7701,50.0,-514.3719761278107
7701,80.0,0.0
7701,90.0,-0.0
7701,140.0,-0.0
7701,150.0,-0.0
7701,0.0,-0.0
7701,30.0,-0.0
7701,40.0,-0.0
7701,120.0,-0.0
7701,220.0,-0.0
7701,SolarPV,0.0
7701,Wind,-2998.1932372941997
7701,LostLoad,0.0
7702,60.0,-888.5984253979967
7702,70.0,-1438.883246511816
7702,100.0,0.0
7702,110.0,0.0
7702,130.0,0.0
7702,221.0,0.0
7702,50.0,-1271.8828388747133
7702,80.0,0.0
7702,90.0,-0.0
7702,140.0,-0.0
7702,150.0,-0.0
7702,0.0,-0.0
7702,30.0,-0.0
7702,40.0,-160.0
7702,120.0,-0.0
7702,220.0,-0.0
7702,SolarPV,0.0
7702,Wind,-3564.6515489594103
7702,LostLoad,0.0
7703,60.0,-355.89304545023293
7703,70.0,-3093.8237112985435
7703,100.0,0.0
7703,110.0,0.0
7703,130.0,0.0
7703,221.0,0.0
7703,50.0,-283.1
7703,80.0,0.0
7703,90.0,-0.0
7703,140.0,-0.0
7703,150.0,-0.0
7703,0.0,-0.0
7703,30.0,-0.0
7703,40.0,-0.0
7703,120.0,-0.0
7703,220.0,-0.0
7703,SolarPV,0.0
7703,Wind,-2286.8221250080796
7703,LostLoad,0.0
7704,60.0,-893.3647206719858
7704,70.0,-1734.5377407626095
7704,100.0,0.0
7704,110.0,0.0
7704,130.0,0.0
7704,221.0,0.0
7704,50.0,-751.2594969985305
7704,80.0,0.0
7704,90.0,-0.0
7704,140.0,-0.0
7704,150.0,-0.0
7704,0.0,-0.0
7704,30.0,-0.0
7704,40.0,-84.52076042804092
7704,120.0,-0.0
7704,220.0,-0.0
7704,SolarPV,0.0
7704,Wind,-2811.302381526315
7704,LostLoad,0.0
7705,60.0,0.0
7705,70.0,0.0
7705,100.0,0.0
7705,110.0,0.0
7705,130.0,0.0
7705,221.0,0.0
7705,50.0,-2186.2450803265647
7705,80.0,0.0
7705,90.0,-0.0
7705,140.0,-0.0
7705,150.0,-0.0
7705,0.0,-0.0
7705,30.0,-0.0
7705,40.0,-160.0
7705,120.0,-0.0
7705,220.0,-0.0
7705,SolarPV,0.0
7705,Wind,-4160.5162461396685
7705,LostLoad,0.0
7706,60.0,0.0
7706,70.0,0.0
7706,100.0,0.0
7706,110.0,0.0
7706,130.0,0.0
7706,221.0,0.0
7706,50.0,-460.59101415193663
7706,80.0,0.0
7706,90.0,-0.0
7706,140.0,-0.0
7706,150.0,-0.0
7706,0.0,-0.0
7706,30.0,-194.0
7706,40.0,-160.0
7706,120.0,-0.0
7706,220.0,-0.0
7706,SolarPV,0.0
7706,Wind,-4195.028566521558
7706,LostLoad,0.0
7707,60.0,0.0
7707,70.0,0.0
7707,100.0,0.0
7707,110.0,0.0
7707,130.0,0.0
7707,221.0,0.0
7707,50.0,0.0
7707,80.0,0.0
7707,90.0,-0.0
7707,140.0,-0.0
7707,150.0,-0.0
7707,0.0,-0.0
7707,30.0,-250.0
7707,40.0,-60.26183804232588
7707,120.0,-0.0
7707,220.0,-0.0
7707,SolarPV,0.0
7707,Wind,-4253.722912173638
7707,LostLoad,0.0
7708,60.0,0.0
7708,70.0,0.0
7708,100.0,0.0
7708,110.0,0.0
7708,130.0,0.0
7708,221.0,0.0
7708,50.0,-678.4511602510703
7708,80.0,0.0
7708,90.0,-0.0
7708,140.0,-0.0
7708,150.0,-0.0
7708,0.0,-0.0
7708,30.0,-0.0
7708,40.0,-160.0
7708,120.0,-0.0
7708,220.0,-0.0
7708,SolarPV,0.0
7708,Wind,-3205.190364548861
7708,LostLoad,0.0
7709,60.0,0.0
7709,70.0,0.0
7709,100.0,0.0
7709,110.0,0.0
7709,130.0,0.0
7709,221.0,0.0
7709,50.0,-457.4441006561247
7709,80.0,0.0
7709,90.0,-0.0
7709,140.0,-0.0
7709,150.0,-0.0
7709,0.0,-0.0
7709,30.0,-0.0
7709,40.0,-160.0
7709,120.0,-0.0
7709,220.0,-0.0
7709,SolarPV,0.0
7709,Wind,-3029.800171718579
7709,LostLoad,0.0
7710,60.0,0.0
7710,70.0,0.0
7710,100.0,0.0
7710,110.0,0.0
7710,130.0,0.0
7710,221.0,0.0
7710,50.0,0.0
7710,80.0,0.0
7710,90.0,-0.0
7710,140.0,-0.0
7710,150.0,-0.0
7710,0.0,-0.0
7710,30.0,-0.0
7710,40.0,-0.0
7710,120.0,-0.0
7710,220.0,-0.0
7710,SolarPV,0.0
7710,Wind,-4237.1666585850635
7710,LostLoad,0.0
7711,60.0,0.0
7711,70.0,0.0
7711,100.0,0.0
7711,110.0,0.0
7711,130.0,0.0
7711,221.0,0.0
7711,50.0,-1021.6894322871788
7711,80.0,0.0
7711,90.0,-0.0
7711,140.0,-0.0
7711,150.0,-0.0
7711,0.0,-0.0
7711,30.0,-0.0
7711,40.0,-160.0
7711,120.0,-0.0
7711,220.0,-0.0
7711,SolarPV,0.0
7711,Wind,-2818.83866305499
7711,LostLoad,0.0
7712,60.0,0.0
7712,70.0,0.0
7712,100.0,0.0
7712,110.0,0.0
7712,130.0,0.0
7712,221.0,0.0
7712,50.0,0.0
7712,80.0,0.0
7712,90.0,-0.0
7712,140.0,-0.0
7712,150.0,-0.0
7712,0.0,-0.0
7712,30.0,-194.0
7712,40.0,-160.0
7712,120.0,-0.0
7712,220.0,-0.0
7712,SolarPV,-4.841681601252444
7712,Wind,-4069.824626534344
7712,LostLoad,0.0
7713,60.0,0.0
7713,70.0,0.0
7713,100.0,0.0
7713,110.0,0.0
7713,130.0,0.0
7713,221.0,0.0
7713,50.0,0.0
7713,80.0,0.0
7713,90.0,-0.0
7713,140.0,-0.0
7713,150.0,-0.0
7713,0.0,-0.0
7713,30.0,-0.0
7713,40.0,-0.0
7713,120.0,-0.0
7713,220.0,-0.0
7713,SolarPV,-157.8821165099703
7713,Wind,-5795.046970367388
7713,LostLoad,0.0
7714,60.0,0.0
7714,70.0,0.0
7714,100.0,0.0
7714,110.0,0.0
7714,130.0,0.0
7714,221.0,0.0
7714,50.0,0.0
7714,80.0,0.0
7714,90.0,-0.0
7714,140.0,-0.0
7714,150.0,-0.0
7714,0.0,-0.0
7714,30.0,-0.0
7714,40.0,-0.0
7714,120.0,-0.0
7714,220.0,-0.0
7714,SolarPV,-539.9615797733173
7714,Wind,-5589.9595892861635
7714,LostLoad,0.0
7715,60.0,0.0
7715,70.0,0.0
7715,100.0,0.0
7715,110.0,0.0
7715,130.0,0.0
7715,221.0,0.0
7715,50.0,0.0
7715,80.0,0.0
7715,90.0,-0.0
7715,140.0,-0.0
7715,150.0,-0.0
7715,0.0,-0.0
7715,30.0,-0.0
7715,40.0,-0.0
7715,120.0,-0.0
7715,220.0,-0.0
7715,SolarPV,-516.7802166050266
7715,Wind,-5549.857773760184
7715,LostLoad,0.0
7716,60.0,0.0
7716,70.0,0.0
7716,100.0,0.0
7716,110.0,0.0
7716,130.0,0.0
7716,221.0,0.0
7716,50.0,0.0
7716,80.0,0.0
7716,90.0,-0.0
7716,140.0,-0.0
7716,150.0,-0.0
7716,0.0,-0.0
7716,30.0,-0.0
7716,40.0,-0.0
7716,120.0,-0.0
7716,220.0,-0.0
7716,SolarPV,-617.778664739148
7716,Wind,-5645.0802222593065
7716,LostLoad,0.0
7717,60.0,0.0
7717,70.0,0.0
7717,100.0,0.0
7717,110.0,0.0
7717,130.0,0.0
7717,221.0,0.0
7717,50.0,0.0
7717,80.0,0.0
7717,90.0,-0.0
7717,140.0,-0.0
7717,150.0,-0.0
7717,0.0,-0.0
7717,30.0,-0.0
7717,40.0,-0.0
7717,120.0,-0.0
7717,220.0,-0.0
7717,SolarPV,-571.6792419843573
7717,Wind,-5413.577485522965
7717,LostLoad,0.0
7718,60.0,0.0
7718,70.0,0.0
7718,100.0,0.0
7718,110.0,0.0
7718,130.0,0.0
7718,221.0,0.0
7718,50.0,0.0
7718,80.0,0.0
7718,90.0,-0.0
7718,140.0,-0.0
7718,150.0,-0.0
7718,0.0,-0.0
7718,30.0,-0.0
7718,40.0,-0.0
7718,120.0,-0.0
7718,220.0,-0.0
7718,SolarPV,-428.83922598928825
7718,Wind,-5429.631166846743
7718,LostLoad,0.0
7719,60.0,0.0
7719,70.0,0.0
7719,100.0,0.0
7719,110.0,0.0
7719,130.0,0.0
7719,221.0,0.0
7719,50.0,0.0
7719,80.0,0.0
7719,90.0,-0.0
7719,140.0,-0.0
7719,150.0,-0.0
7719,0.0,-0.0
7719,30.0,-0.0
7719,40.0,-0.0
7719,120.0,-0.0
7719,220.0,-0.0
7719,SolarPV,-477.6128814081431
7719,Wind,-5604.49308111532
7719,LostLoad,0.0
7720,60.0,-516.6841781069505
7720,70.0,0.0
7720,100.0,0.0
7720,110.0,0.0
7720,130.0,0.0
7720,221.0,0.0
7720,50.0,-1919.54
7720,80.0,0.0
7720,90.0,-0.0
7720,140.0,-0.0
7720,150.0,-0.0
7720,0.0,-0.0
7720,30.0,-0.0
7720,40.0,-0.0
7720,120.0,-0.0
7720,220.0,-0.0
7720,SolarPV,-38.62854135461588
7720,Wind,-2553.514047895026
7720,LostLoad,0.0
7721,60.0,-646.3699864639381
7721,70.0,0.0
7721,100.0,0.0
7721,110.0,0.0
7721,130.0,0.0
7721,221.0,0.0
7721,50.0,-2065.7680128649627
7721,80.0,0.0
7721,90.0,-0.0
7721,140.0,-0.0
7721,150.0,-0.0
7721,0.0,-0.0
7721,30.0,-0.0
7721,40.0,-160.0
7721,120.0,-0.0
7721,220.0,-0.0
7721,SolarPV,-5.5654305261275825
7721,Wind,-3607.3239493264246
7721,LostLoad,0.0
7722,60.0,-654.5164470294707
7722,70.0,0.0
7722,100.0,0.0
7722,110.0,0.0
7722,130.0,0.0
7722,221.0,0.0
7722,50.0,-2652.066977851074
7722,80.0,0.0
7722,90.0,-0.0
7722,140.0,-0.0
7722,150.0,-0.0
7722,0.0,-0.0
7722,30.0,-118.07904634282629
7722,40.0,-160.0
7722,120.0,-0.0
7722,220.0,-0.0
7722,SolarPV,-8.76605240349238e-6
7722,Wind,-5059.470561876116
7722,LostLoad,0.0
7723,60.0,-769.6979217527315
7723,70.0,-2627.9509443909346
7723,100.0,0.0
7723,110.0,0.0
7723,130.0,0.0
7723,221.0,0.0
7723,50.0,-1028.4678501323551
7723,80.0,0.0
7723,90.0,-0.0
7723,140.0,-0.0
7723,150.0,-0.0
7723,0.0,-0.0
7723,30.0,-0.0
7723,40.0,-0.0
7723,120.0,-0.0
7723,220.0,-0.0
7723,SolarPV,0.0
7723,Wind,-3981.1207545616685
7723,LostLoad,0.0
7724,60.0,-734.1616781991489
7724,70.0,0.0
7724,100.0,0.0
7724,110.0,0.0
7724,130.0,0.0
7724,221.0,0.0
7724,50.0,-2704.136310160612
7724,80.0,0.0
7724,90.0,-0.0
7724,140.0,-0.0
7724,150.0,-0.0
7724,0.0,-0.0
7724,30.0,-181.8791491930849
7724,40.0,-160.0
7724,120.0,-0.0
7724,220.0,-0.0
7724,SolarPV,0.0
7724,Wind,-5378.074498406327
7724,LostLoad,0.0
7725,60.0,-149.62307639247146
7725,70.0,0.0
7725,100.0,0.0
7725,110.0,0.0
7725,130.0,0.0
7725,221.0,0.0
7725,50.0,-2897.4086642721213
7725,80.0,0.0
7725,90.0,-0.0
7725,140.0,-0.0
7725,150.0,-0.0
7725,0.0,-0.0
7725,30.0,-174.425034197883
7725,40.0,-160.0
7725,120.0,-0.0
7725,220.0,-0.0
7725,SolarPV,0.0
7725,Wind,-5193.576876282577
7725,LostLoad,0.0
7726,60.0,-890.030386684538
7726,70.0,0.0
7726,100.0,0.0
7726,110.0,0.0
7726,130.0,0.0
7726,221.0,0.0
7726,50.0,-1824.367204919684
7726,80.0,0.0
7726,90.0,-0.0
7726,140.0,-0.0
7726,150.0,-0.0
7726,0.0,-0.0
7726,30.0,-0.0
7726,40.0,-160.0
7726,120.0,-0.0
7726,220.0,-0.0
7726,SolarPV,0.0
7726,Wind,-3989.680575716903
7726,LostLoad,0.0
7727,60.0,0.0
7727,70.0,0.0
7727,100.0,0.0
7727,110.0,0.0
7727,130.0,0.0
7727,221.0,0.0
7727,50.0,-2896.5537840964544
7727,80.0,0.0
7727,90.0,-0.0
7727,140.0,-0.0
7727,150.0,-0.0
7727,0.0,-0.0
7727,30.0,-77.17047244949704
7727,40.0,-160.0
7727,120.0,-0.0
7727,220.0,-0.0
7727,SolarPV,0.0
7727,Wind,-4915.911609269584
7727,LostLoad,0.0
7728,60.0,-752.6044507089612
7728,70.0,0.0
7728,100.0,0.0
7728,110.0,0.0
7728,130.0,0.0
7728,221.0,0.0
7728,50.0,-1987.9712198333366
7728,80.0,0.0
7728,90.0,-0.0
7728,140.0,-0.0
7728,150.0,-0.0
7728,0.0,-0.0
7728,30.0,-0.0
7728,40.0,-160.0
7728,120.0,-0.0
7728,220.0,-0.0
7728,SolarPV,0.0
7728,Wind,-3386.8860712227934
7728,LostLoad,0.0
7729,60.0,-893.3647206719858
7729,70.0,-1305.7361243308226
7729,100.0,0.0
7729,110.0,0.0
7729,130.0,0.0
7729,221.0,0.0
7729,50.0,-1118.6082886326565
7729,80.0,0.0
7729,90.0,-0.0
7729,140.0,-0.0
7729,150.0,-0.0
7729,0.0,-0.0
7729,30.0,-0.0
7729,40.0,-160.0
7729,120.0,-0.0
7729,220.0,-0.0
7729,SolarPV,0.0
7729,Wind,-3214.1840362297007
7729,LostLoad,0.0
7730,60.0,0.0
7730,70.0,0.0
7730,100.0,0.0
7730,110.0,0.0
7730,130.0,0.0
7730,221.0,0.0
7730,50.0,-2627.912610148243
7730,80.0,0.0
7730,90.0,-0.0
7730,140.0,-0.0
7730,150.0,-0.0
7730,0.0,-0.0
7730,30.0,-0.0
7730,40.0,-160.0
7730,120.0,-0.0
7730,220.0,-0.0
7730,SolarPV,0.0
7730,Wind,-3949.432220457588
7730,LostLoad,0.0
7731,60.0,0.0
7731,70.0,0.0
7731,100.0,0.0
7731,110.0,0.0
7731,130.0,0.0
7731,221.0,0.0
7731,50.0,-2559.366902351353
7731,80.0,0.0
7731,90.0,-0.0
7731,140.0,-0.0
7731,150.0,-0.0
7731,0.0,-0.0
7731,30.0,-0.0
7731,40.0,-160.0
7731,120.0,-0.0
7731,220.0,-0.0
7731,SolarPV,0.0
7731,Wind,-3611.704510534187
7731,LostLoad,0.0
7732,60.0,0.0
7732,70.0,0.0
7732,100.0,0.0
7732,110.0,0.0
7732,130.0,0.0
7732,221.0,0.0
7732,50.0,-1936.4062731056074
7732,80.0,0.0
7732,90.0,-0.0
7732,140.0,-0.0
7732,150.0,-0.0
7732,0.0,-0.0
7732,30.0,-0.0
7732,40.0,-160.0
7732,120.0,-0.0
7732,220.0,-0.0
7732,SolarPV,0.0
7732,Wind,-3577.8732771627156
7732,LostLoad,0.0
7733,60.0,0.0
7733,70.0,0.0
7733,100.0,0.0
7733,110.0,0.0
7733,130.0,0.0
7733,221.0,0.0
7733,50.0,-1933.9670811452697
7733,80.0,0.0
7733,90.0,-0.0
7733,140.0,-0.0
7733,150.0,-0.0
7733,0.0,-0.0
7733,30.0,-0.0
7733,40.0,-160.0
7733,120.0,-0.0
7733,220.0,-0.0
7733,SolarPV,0.0
7733,Wind,-3548.2768491255565
7733,LostLoad,0.0
7734,60.0,-899.99246910106
7734,70.0,-1018.813664682636
7734,100.0,0.0
7734,110.0,0.0
7734,130.0,0.0
7734,221.0,0.0
7734,50.0,-1522.271524579665
7734,80.0,0.0
7734,90.0,-0.0
7734,140.0,-0.0
7734,150.0,-0.0
7734,0.0,-0.0
7734,30.0,-0.0
7734,40.0,-30.798148680151627
7734,120.0,-0.0
7734,220.0,-0.0
